,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
196,196,GB_UKI,2020-07-15,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,76.0,1.0,34404.0,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-48.0,-19.0,28.0,-60.0,-55.0,20.0,15.838889,12.661111,18.183333,0.03175,0.0,10.877778,72.574755
197,197,GB_UKI,2020-07-16,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,70.0,0.0,34474.0,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-46.0,-16.0,48.0,-59.0,-55.0,20.0,18.311111,15.233333,22.327778,0.0,0.0,12.994444,71.303901
198,198,GB_UKI,2020-07-17,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,48.0,2.0,34522.0,6182.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-46.0,-14.0,71.0,-54.0,-53.0,17.0,21.222222,16.027778,26.416667,0.0,0.0,13.3,60.787078
199,199,GB_UKI,2020-07-18,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,48.0,0.0,34570.0,6182.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-50.0,-19.0,45.0,-48.0,-19.0,6.0,19.088889,14.244444,24.216667,0.0,0.0,12.322222,65.191857
200,200,GB_UKI,2020-07-19,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,42.0,0.0,34612.0,6182.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-49.0,-25.0,13.0,-51.0,-18.0,6.0,16.416667,12.761111,19.338889,0.550333,0.0,11.805556,74.452688
201,201,GB_UKI,2020-07-20,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,102.0,0.0,34714.0,6182.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-40.0,-14.0,89.0,-57.0,-57.0,18.0,16.2,10.061111,21.294444,0.34925,0.0,7.066667,54.826964
202,202,GB_UKI,2020-07-21,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,81.0,0.0,34795.0,6182.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-44.0,-17.0,67.0,-58.0,-58.0,18.0,16.216667,9.55,21.294444,0.0,0.0,6.505556,52.774605
203,203,GB_UKI,2020-07-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,85.0,0.0,34880.0,6182.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-45.0,-18.0,66.0,-58.0,-56.0,19.0,18.588889,12.677778,24.083333,0.0,0.0,9.016667,53.917897
204,204,GB_UKI,2020-07-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,70.0,2.0,34950.0,6184.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-45.0,-17.0,56.0,-58.0,-56.0,19.0,17.894444,12.705556,23.544444,0.0,0.0,9.988889,60.603264
205,205,GB_UKI,2020-07-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,84.0,0.0,35034.0,6184.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-47.0,-18.0,45.0,-55.0,-55.0,18.0,19.472222,15.7,23.555556,0.0,0.0,13.722222,69.518452
206,206,GB_UKI,2020-07-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,57.0,0.0,35091.0,6184.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-52.0,-25.0,-27.0,-52.0,-21.0,8.0,17.45,14.388889,20.483333,5.334,0.0,15.394444,87.894201
207,207,GB_UKI,2020-07-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,64.0,0.0,35155.0,6184.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-46.0,-24.0,25.0,-48.0,-15.0,5.0,16.777778,12.425926,21.302469,5.842,0.0,12.580247,76.385528
208,208,GB_UKI,2020-07-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,101.0,2.0,35256.0,6186.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-44.0,-19.0,11.0,-59.0,-59.0,19.0,16.938272,14.765432,19.814815,2.3368,0.0,14.592593,86.222449
209,209,GB_UKI,2020-07-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,100.0,0.0,35356.0,6186.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-43.0,-17.0,49.0,-57.0,-58.0,18.0,16.074074,11.777778,19.969136,1.016,0.0,8.635802,61.499254
210,210,GB_UKI,2020-07-29,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,103.0,0.0,35459.0,6186.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-42.0,-16.0,65.0,-56.0,-57.0,18.0,16.734568,8.962963,22.45679,0.0,0.0,8.753086,59.520931
211,211,GB_UKI,2020-07-30,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,104.0,0.0,35563.0,6186.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-41.0,-13.0,75.0,-56.0,-58.0,17.0,20.833333,12.425926,27.691358,0.0,0.0,9.135802,47.332592
212,212,GB_UKI,2020-07-31,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,77.0,2.0,35640.0,6188.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-46.0,-18.0,55.0,-54.0,-57.0,15.0,24.907407,16.135802,35.203704,0.0,0.0,13.209877,48.384087
213,213,GB_UKI,2020-08-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,59.0,2.0,35699.0,6190.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-49.0,-21.0,26.0,-46.0,-19.0,4.0,20.493827,15.592593,25.012346,0.0,0.0,13.222222,63.227821
214,214,GB_UKI,2020-08-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,76.0,1.0,35775.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-44.0,-23.0,49.0,-45.0,-15.0,3.0,17.888889,11.932099,22.901235,0.0,0.0,9.907407,59.755447
215,215,GB_UKI,2020-08-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,89.0,0.0,35864.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-17.0,61.0,-56.0,-58.0,16.0,17.598765,13.296296,21.91358,0.0,0.0,8.302469,54.561018
216,216,GB_UKI,2020-08-04,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,106.0,0.0,35970.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-36.0,-19.0,54.0,-56.0,-58.0,17.0,17.179012,10.592593,22.481481,0.0,0.0,9.438272,60.530604
217,217,GB_UKI,2020-08-05,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,119.0,0.0,36089.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-36.0,-20.0,55.0,-56.0,-57.0,17.0,19.771605,15.17284,24.648148,0.0,0.0,11.876543,60.565476
218,218,GB_UKI,2020-08-06,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,108.0,0.0,36197.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-42.0,-17.0,57.0,-57.0,-58.0,17.0,22.135802,17.901235,28.006173,0.0,0.0,15.709877,67.185019
219,219,GB_UKI,2020-08-07,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,126.0,0.0,36323.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-46.0,-18.0,44.0,-55.0,-56.0,16.0,25.265432,14.820988,34.691358,0.0,0.0,12.635802,45.614339
220,220,GB_UKI,2020-08-08,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,56.0,1.0,36379.0,6192.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-49.0,-22.0,23.0,-48.0,-20.0,4.0,24.604938,18.623457,31.314815,0.0,0.0,15.617284,57.765056
221,221,GB_UKI,2020-08-09,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,69.0,0.0,36448.0,6192.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-45.0,-23.0,45.0,-46.0,-15.0,2.0,23.234568,16.975309,31.549383,0.0,0.0,16.141975,64.653887
222,222,GB_UKI,2020-08-10,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,147.0,1.0,36595.0,6193.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-32.0,-16.0,59.0,-55.0,-58.0,15.0,25.358025,18.104938,33.481481,0.0,0.0,16.654321,58.725979
223,223,GB_UKI,2020-08-11,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,150.0,1.0,36745.0,6194.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-19.0,46.0,-56.0,-58.0,16.0,26.62963,19.518519,33.345679,0.0,0.0,16.925926,55.418839
224,224,GB_UKI,2020-08-12,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,165.0,0.0,36910.0,6194.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-36.0,-19.0,37.0,-57.0,-57.0,17.0,25.95679,20.203704,33.469136,2.25425,0.0,17.623457,60.298587
225,225,GB_UKI,2020-08-13,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,126.0,2.0,37036.0,6196.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-43.0,-20.0,23.0,-58.0,-58.0,18.0,21.518519,17.944444,25.82716,2.4892,0.0,17.845679,79.970777
226,226,GB_UKI,2020-08-14,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,131.0,0.0,37167.0,6196.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-45.0,-21.0,0.0,-55.0,-56.0,17.0,18.216667,17.0,19.705556,7.27075,0.0,16.444444,89.502684
227,227,GB_UKI,2020-08-15,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,106.0,0.0,37273.0,6196.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-48.0,-25.0,-19.0,-49.0,-21.0,6.0,18.105556,16.555556,19.772222,3.132667,0.0,17.311111,95.161537
228,228,GB_UKI,2020-08-16,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,88.0,0.0,37361.0,6196.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-44.0,-26.0,12.0,-47.0,-16.0,4.0,19.55,16.172222,23.3,12.827,0.0,16.922222,84.88839
229,229,GB_UKI,2020-08-17,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,190.0,2.0,37551.0,6198.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-30.0,-22.0,27.0,-55.0,-58.0,16.0,17.994444,14.516667,21.927778,2.648857,0.0,14.844444,81.939908
230,230,GB_UKI,2020-08-18,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,184.0,1.0,37735.0,6199.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-21.0,35.0,-55.0,-56.0,16.0,18.983333,15.522222,22.805556,3.217333,0.0,14.961111,77.62175
231,231,GB_UKI,2020-08-19,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,154.0,0.0,37889.0,6199.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-38.0,-29.0,-22.0,-58.0,-57.0,18.0,17.844444,14.85,20.138889,1.989667,0.0,17.027778,95.022477
232,232,GB_UKI,2020-08-20,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,208.0,1.0,38097.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-38.0,-16.0,61.0,-55.0,-56.0,16.0,19.905556,15.611111,24.283333,11.284857,0.0,13.55,66.953901
233,233,GB_UKI,2020-08-21,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,170.0,0.0,38267.0,6200.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-43.0,-20.0,13.0,-54.0,-55.0,16.0,19.522222,16.938889,22.116667,0.0,0.0,13.738889,69.362054
234,234,GB_UKI,2020-08-22,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,120.0,1.0,38387.0,6201.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-45.0,-22.0,12.0,-45.0,-17.0,4.0,18.038889,15.211111,21.95,0.217714,0.0,12.155556,68.635645
235,235,GB_UKI,2020-08-23,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,141.0,0.0,38528.0,6201.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-41.0,-25.0,27.0,-45.0,-14.0,3.0,17.2,13.911111,20.933333,0.254,0.0,11.833333,70.809816
236,236,GB_UKI,2020-08-24,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,198.0,0.0,38726.0,6201.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-26.0,-21.0,33.0,-54.0,-56.0,15.0,16.711111,12.644444,21.533333,0.296333,0.0,12.594444,76.714489
237,237,GB_UKI,2020-08-25,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,170.0,1.0,38896.0,6202.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-31.0,-23.0,-3.0,-55.0,-57.0,17.0,17.183333,15.055556,20.627778,7.493,0.0,14.316667,83.324059
238,238,GB_UKI,2020-08-26,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,165.0,0.0,39061.0,6202.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-25.0,-19.0,39.0,-52.0,-54.0,15.0,17.561111,14.133333,21.233333,3.104444,0.0,10.916667,65.112473
239,239,GB_UKI,2020-08-27,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,232.0,0.0,39293.0,6202.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-40.0,-23.0,-2.0,-56.0,-56.0,17.0,14.822222,12.266667,17.555556,0.0,0.0,12.177778,84.279161
240,240,GB_UKI,2020-08-28,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,223.0,0.0,39516.0,6202.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-39.0,-17.0,-1.0,-52.0,-55.0,15.0,14.188889,11.066667,18.205556,9.355667,0.0,11.766667,85.44002
241,241,GB_UKI,2020-08-29,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,139.0,0.0,39655.0,6202.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-43.0,-23.0,-18.0,-45.0,-19.0,5.0,12.444444,10.855556,14.588889,9.017,0.0,9.5,82.317437
242,242,GB_UKI,2020-08-30,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,132.0,0.0,39787.0,6202.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-35.0,-23.0,22.0,-41.0,-15.0,2.0,13.366667,11.222222,16.294444,0.705556,0.0,8.144444,70.747476
243,243,GB_UKI,2020-08-31,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,217.0,1.0,40004.0,6203.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-18.0,-24.0,68.0,-59.0,-74.0,17.0,12.622222,7.672222,16.933333,0.0,0.0,6.677778,67.220724
244,244,GB_UKI,2020-09-01,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,316.0,0.0,40320.0,6203.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-34.0,-15.0,41.0,-52.0,-56.0,15.0,13.616667,6.4,19.577778,0.0,0.0,7.311111,65.768404
245,245,GB_UKI,2020-09-02,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,343.0,1.0,40663.0,6204.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-37.0,-18.0,19.0,-53.0,-54.0,16.0,14.405556,8.822222,19.294444,0.338667,0.0,10.427778,77.133947
246,246,GB_UKI,2020-09-03,ChIJb-IaoQug2EcRi-m4hONz8S8,Q23306,nuts/UKI,GB,United Kingdom,UKI,London Region,GB,GBR,1,348.0,1.0,41011.0,6205.0,0.0,0.0,0.0,0.0,0.0,0.0,8982256,4486269,4495987,5691.3,1217841,1002596,1351159,1646110,1256315,1055315,695760,461358,295802,674732165600,75756,65606,51.5,-0.083333,1569,82.9,-38.0,-18.0,10.0,-53.0,-54.0,16.0,17.894444,14.761111,21.166667,1.143,0.0,15.666667,86.917856
