,Unnamed: 0,location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
245,245,GB_UKH,2020-09-02,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,177.0,1.0,27338.0,4131.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.688889,8.377778,20.0,0.870857,0.0,8.405556,69.243118
246,246,GB_UKH,2020-09-03,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,158.0,1.0,27496.0,4132.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,17.666667,14.327778,21.211111,4.717143,10.16,13.616667,82.07523
247,247,GB_UKH,2020-09-04,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,122.0,2.0,27618.0,4134.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.9,11.488889,18.55,1.23825,0.0,8.622222,69.473567
248,248,GB_UKH,2020-09-05,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,98.0,0.0,27716.0,4134.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.644444,9.427778,17.544444,0.0762,0.0,5.472222,60.320916
249,249,GB_UKH,2020-09-06,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,80.0,1.0,27796.0,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.055556,8.783333,18.988889,0.0,0.0,7.394444,66.294154
250,250,GB_UKH,2020-09-07,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,156.0,0.0,27952.0,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.838889,9.594444,18.833333,0.0,0.0,9.944444,76.127627
251,251,GB_UKH,2020-09-08,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,170.0,0.0,28122.0,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,19.727778,15.411111,24.611111,0.0762,0.0,14.05,74.287391
252,252,GB_UKH,2020-09-09,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,129.0,0.0,28251.0,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,17.4,11.227778,22.261111,0.0,0.0,10.7,68.527814
253,253,GB_UKH,2020-09-10,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,167.0,0.0,28418.0,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.155556,7.872222,17.966667,0.0,0.0,5.488889,61.114106
254,254,GB_UKH,2020-09-11,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,131.0,0.0,28549.0,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.533333,8.383333,18.088889,0.0,0.0,6.838889,65.452054
255,255,GB_UKH,2020-09-12,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,85.0,0.0,28634.0,4135.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,15.75,11.555556,20.416667,0.0,0.0,7.983333,61.705221
256,256,GB_UKH,2020-09-13,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,58.0,1.0,28692.0,4136.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,18.222222,12.894444,24.772222,0.0,0.0,11.144444,64.766198
257,257,GB_UKH,2020-09-14,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,146.0,1.0,28838.0,4137.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,18.872222,10.955556,26.577778,0.0,0.0,10.666667,60.546016
258,258,GB_UKH,2020-09-15,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,151.0,0.0,28989.0,4137.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,20.805556,12.572222,28.594444,0.0,0.0,13.45,63.671052
259,259,GB_UKH,2020-09-16,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,142.0,1.0,29131.0,4138.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,18.15,14.2,23.466667,0.0,0.0,12.816667,72.670169
260,260,GB_UKH,2020-09-17,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,148.0,1.0,29279.0,4139.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.75,10.0,20.061111,0.0,0.0,8.327778,66.066179
261,261,GB_UKH,2020-09-18,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,212.0,0.0,29491.0,4139.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.394444,8.694444,19.644444,0.0,0.0,7.861111,65.750778
262,262,GB_UKH,2020-09-19,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,147.0,0.0,29638.0,4139.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,16.255556,11.816667,21.672222,0.0,0.0,10.738889,70.29925
263,263,GB_UKH,2020-09-20,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,163.0,2.0,29801.0,4141.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,16.407407,12.018519,21.506173,0.0,0.0,12.444444,77.674508
264,264,GB_UKH,2020-09-21,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,167.0,0.0,29968.0,4141.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,16.088889,10.166667,23.183333,0.028222,0.0,11.594444,74.909063
265,265,GB_UKH,2020-09-22,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,219.0,3.0,30187.0,4144.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,18.422222,11.166667,24.888889,0.0508,0.0,12.238889,67.4917
266,266,GB_UKH,2020-09-23,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,197.0,1.0,30384.0,4145.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,15.011111,10.105556,18.172222,5.370286,10.16,13.183333,88.885975
267,267,GB_UKH,2020-09-24,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,227.0,1.0,30611.0,4146.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.077778,7.6,15.3,6.096,10.16,7.288889,77.847139
268,268,GB_UKH,2020-09-25,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,217.0,3.0,30828.0,4149.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.927778,7.922222,11.988889,6.5405,10.16,5.922222,76.681273
269,269,GB_UKH,2020-09-26,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,168.0,1.0,30996.0,4150.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.179012,6.191358,11.438272,19.304,0.0,5.54321,78.120923
270,270,GB_UKH,2020-09-27,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,210.0,1.0,31206.0,4151.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.858025,9.469136,12.462963,1.100667,0.0,8.314815,84.521598
271,271,GB_UKH,2020-09-28,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,311.0,4.0,31517.0,4155.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.066667,8.45,16.355556,0.0254,0.0,7.483333,74.110084
272,272,GB_UKH,2020-09-29,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,335.0,4.0,31852.0,4159.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.466667,9.327778,14.661111,3.084286,0.0,11.655556,94.831681
273,273,GB_UKH,2020-09-30,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,366.0,2.0,32218.0,4161.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.416667,9.572222,16.816667,3.259667,0.0,11.666667,89.317034
274,274,GB_UKH,2020-10-01,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,363.0,3.0,32581.0,4164.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.561111,8.633333,14.172222,6.138333,10.16,9.154321,85.169313
275,275,GB_UKH,2020-10-02,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,423.0,1.0,33004.0,4165.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.255556,8.883333,14.094444,0.5588,0.0,10.62963,90.065343
276,276,GB_UKH,2020-10-03,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,366.0,1.0,33370.0,4166.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.161111,10.85,14.394444,7.511143,0.0,12.240741,94.353911
277,277,GB_UKH,2020-10-04,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,360.0,1.0,33730.0,4167.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.711111,8.622222,10.794444,6.894286,0.0,8.975309,95.455969
278,278,GB_UKH,2020-10-05,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,538.0,1.0,34268.0,4168.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.988889,9.294444,15.0,6.567714,10.16,10.462963,90.251366
279,279,GB_UKH,2020-10-06,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,570.0,4.0,34838.0,4172.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.927778,9.694444,15.438889,5.225143,0.0,9.993827,87.759488
280,280,GB_UKH,2020-10-07,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,553.0,8.0,35391.0,4180.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.644444,9.055556,14.922222,4.445,0.0,8.055556,78.883959
281,281,GB_UKH,2020-10-08,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,581.0,3.0,35972.0,4183.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.75,7.705556,17.155556,7.184571,10.16,11.355556,91.29769
282,282,GB_UKH,2020-10-09,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,570.0,2.0,36542.0,4185.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.044444,5.422222,12.783333,1.213556,0.0,6.466667,84.221101
283,283,GB_UKH,2020-10-10,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,336.0,6.0,36878.0,4191.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.405556,4.883333,12.588889,0.592667,0.0,6.472222,87.793708
284,284,GB_UKH,2020-10-11,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,379.0,4.0,37257.0,4195.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.383333,6.05,12.516667,2.06375,0.0,7.011111,85.367307
285,285,GB_UKH,2020-10-12,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,711.0,2.0,37968.0,4197.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.117284,5.864198,12.222222,0.465667,0.0,7.54321,90.018313
286,286,GB_UKH,2020-10-13,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,735.0,2.0,38703.0,4199.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.138889,7.4,10.805556,2.394857,0.0,8.033333,92.890259
287,287,GB_UKH,2020-10-14,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,684.0,2.0,39387.0,4201.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.744444,7.288889,13.244444,4.148667,0.0,8.044444,89.251979
288,288,GB_UKH,2020-10-15,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,852.0,5.0,40239.0,4206.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.927778,6.216667,12.161111,2.140857,0.0,7.066667,88.270942
289,289,GB_UKH,2020-10-16,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,662.0,6.0,40901.0,4212.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.744444,6.544444,12.422222,0.79375,0.0,7.666667,87.077527
290,290,GB_UKH,2020-10-17,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,512.0,8.0,41413.0,4220.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.4,7.583333,11.172222,0.616857,0.0,8.038889,91.312894
291,291,GB_UKH,2020-10-18,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,586.0,6.0,41999.0,4226.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.55,7.638889,11.483333,0.3048,0.0,8.016667,90.245192
292,292,GB_UKH,2020-10-19,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1054.0,6.0,43053.0,4232.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.255556,8.688889,13.988889,0.254,0.0,7.694444,79.061754
293,293,GB_UKH,2020-10-20,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1106.0,11.0,44159.0,4243.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.161111,10.972222,17.311111,0.362857,0.0,11.438889,83.911306
294,294,GB_UKH,2020-10-21,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1055.0,12.0,45214.0,4255.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,13.677778,12.805556,14.811111,3.410857,0.0,13.033333,95.934462
295,295,GB_UKH,2020-10-22,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1002.0,9.0,46216.0,4264.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,12.111111,9.061111,14.672222,8.309429,0.0,9.461111,84.029112
296,296,GB_UKH,2020-10-23,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1007.0,16.0,47223.0,4280.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.638889,7.211111,14.644444,0.042333,0.0,9.572222,87.281674
297,297,GB_UKH,2020-10-24,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,600.0,6.0,47823.0,4286.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,11.522222,6.305556,15.444444,1.397,0.0,9.7,88.70267
298,298,GB_UKH,2020-10-25,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,576.0,13.0,48399.0,4299.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,9.672222,7.111111,12.588889,7.732889,0.0,7.316667,85.434004
299,299,GB_UKH,2020-10-26,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1156.0,10.0,49555.0,4309.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.555556,5.594444,12.394444,0.34925,0.0,6.45,86.727502
300,300,GB_UKH,2020-10-27,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,940.0,12.0,50495.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.844444,5.611111,12.566667,0.907143,0.0,7.65,92.27442
301,301,GB_UKH,2020-10-28,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1028.0,15.0,51523.0,4336.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,8.722222,6.616667,12.333333,1.705429,0.0,6.211111,84.335213
302,302,GB_UKH,2020-10-29,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,986.0,18.0,52509.0,4354.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,10.666667,6.6,14.211111,2.358571,0.0,9.3,91.320474
303,303,GB_UKH,2020-10-30,ChIJK1V-HbkS2EcRS_3nDxZUG-c,Q48006,nuts/UKH,GB,United Kingdom,UKH,East of England,GB,GBR,1,1000.0,19.0,53509.0,4373.0,0.0,0.0,0.0,0.0,0.0,0.0,6235410,3073861,3161549,325.2,766625,704659,715042,801441,808117,856214,679530,559914,343868,246619693200,39766,151336,52.24,0.41,19120,82.2,14.816667,13.761111,16.15,4.445,0.0,13.083333,89.469194
