location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
HR,2020-02-12,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,6.033333,1.0,11.255556,0.1778,,0.777778,68.668575
HR,2020-02-13,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,6.277778,-1.338889,12.766667,0.112889,,-0.654321,60.902251
HR,2020-02-14,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,8.411111,4.038889,13.355556,10.837333,40.64,3.697531,72.053875
HR,2020-02-15,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,10,2,29,5,1,-2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,5.7,0.205556,11.972222,0.8382,60.96,-0.141975,66.002965
HR,2020-02-16,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,13,6,32,9,1,-2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,6.877778,-0.961111,14.855556,0.0,40.64,-0.012346,60.654595
HR,2020-02-17,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,5,3,18,5,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,10.511111,5.333333,13.333333,0.0,30.48,4.030864,66.000072
HR,2020-02-18,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,1,-1,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,8.683333,6.016667,10.927778,0.987778,20.32,5.932099,82.435609
HR,2020-02-19,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,4,2,12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,6.705556,2.65,11.188889,1.8034,,1.203704,67.476433
HR,2020-02-20,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,4,2,11,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,5.094444,-0.683333,10.95,0.254,,-3.91358,52.029223
HR,2020-02-21,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,3,4,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,5.461111,-1.344444,12.927778,0.0,2209.8,-4.339506,48.65874
HR,2020-02-22,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,0,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,8,4,36,4,2,-2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,6.188889,-1.072222,13.922222,0.0,,-3.438272,50.21911
HR,2020-02-23,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,,1,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,10,5,18,14,2,-2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,9.338889,3.044444,14.316667,0.0,,1.030864,56.286169
HR,2020-02-24,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,1,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,4,7,19,5,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,9.083333,3.222222,12.672222,0.0,,2.91358,64.086946
HR,2020-02-25,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,,3,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,1,10,16,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,8.472222,0.722222,12.483333,0.056444,,4.320988,75.375634
HR,2020-02-26,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,3,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-8,1,-9,-8,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,7.505556,1.35,13.4,2.144889,49.953333,3.765432,76.908025
HR,2020-02-27,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,,5,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,0,0,5,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,4.644444,-0.777778,9.394444,14.336889,58.42,-2.574074,59.708251
HR,2020-02-28,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,,6,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-3,0,1,-1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,6.0,-0.438889,10.638889,4.967111,95.25,-4.191358,48.522394
HR,2020-02-29,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,,7,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-1,2,2,-6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,5.6,-2.733333,10.494444,0.0,149.86,-2.512346,56.192777
HR,2020-03-01,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,7,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-8,-5,-39,-6,-2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,9.977778,7.555556,12.083333,1.213556,99.06,4.228395,68.182055
HR,2020-03-02,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,,9,0,247,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,2,2,4,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,11.505556,6.738889,14.888889,10.442222,23.706667,4.17284,61.525533
HR,2020-03-03,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,8,10,0,255,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-1,-2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,10.711111,6.2,14.661111,6.829778,20.32,4.660494,66.545949
HR,2020-03-04,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,18,10,0,273,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,3,2,5,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,5.766667,3.366667,8.683333,7.817556,64.77,0.851852,71.199704
HR,2020-03-05,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,29,11,0,302,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,3,2,18,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,7.016667,0.166667,12.45,0.3302,60.96,-0.938272,56.898737
HR,2020-03-06,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,1,0,15,12,0,317,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-2,3,-9,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,8.116667,4.866667,11.644444,4.826,45.72,4.654321,77.915605
HR,2020-03-07,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,10,12,0,327,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,7,6,11,-2,3,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,7.127778,3.816667,10.7,5.588,248.92,2.907407,74.996043
HR,2020-03-08,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,17,12,0,344,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,13,11,9,9,2,-2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,5.405556,0.566667,9.955556,1.1938,248.92,-2.462963,57.922639
HR,2020-03-09,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,2,0,21,14,0,365,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,1,2,15,3,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,13.89,6.144444,-1.766667,11.888889,0.0,190.5,-2.216049,55.254237
HR,2020-03-10,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,5,0,,19,0,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,2,5,19,3,3,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,22.22,8.572222,4.733333,12.405556,0.0,180.34,1.555556,61.231983
HR,2020-03-11,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,0,0,,19,0,483,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,3,11,27,3,2,-1,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,22.22,11.983333,4.855556,19.094444,0.0,99.06,1.722222,49.268617
HR,2020-03-12,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,13,0,70,32,0,553,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,1,21,25,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,22.22,12.65873,5.039683,17.992063,0.0,50.8,3.325397,55.767975
HR,2020-03-13,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,6,0,96,38,0,649,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-11,27,-5,-11,-2,3,3,0,2,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,31.48,9.727778,6.722222,12.661111,4.426857,,6.469136,80.126408
HR,2020-03-14,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,11,0,96,49,0,745,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-18,9,1,-22,-4,4,3,2,2,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,37.04,8.320988,5.179012,11.364198,0.508,,1.104167,62.28049
HR,2020-03-15,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,8,0,135,57,0,880,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-24,3,3,-25,-8,4,3,2,2,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,39.81,5.272222,0.722222,10.055556,0.0762,10.16,-5.740741,45.756569
HR,2020-03-16,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,8,0,229,65,0,1109,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-19,18,13,-35,-24,9,3,2,2,0,0,0,0,2,0,0,0,0,2,1,2,0,0,0,0,41.67,6.472222,-2.455556,14.288889,0.0,,-4.802469,44.413299
HR,2020-03-17,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,16,0,72,81,0,1181,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-29,-1,17,-41,-29,11,3,2,2,0,0,0,0,2,1,2,0,0,2,1,2,0,0,0,0,41.67,10.233333,0.077778,18.433333,0.0,,-2.222222,41.766753
HR,2020-03-18,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,24,1,83,105,1,1264,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-30,7,14,-45,-33,12,3,2,2,0,0,0,0,2,1,2,4214550000,0,2,1,2,0,0,0,0,44.44,12.3,4.95,18.35,0.0,,3.450617,54.840051
HR,2020-03-19,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,23,0,,128,1,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-57,-14,14,-51,-40,15,3,2,2,0,0,0,0,4,1,2,0,0,2,1,2,0,0,0,0,50.0,11.761111,2.944444,19.388889,0.0,,2.679012,53.049144
HR,2020-03-20,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,78,0,,206,1,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-65,-20,4,-57,-45,18,3,3,2,4,0,0,0,4,1,2,0,0,2,1,2,0,0,0,0,66.67,12.033333,3.2,19.555556,0.0,,3.462963,55.722801
HR,2020-03-21,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,48,0,,254,1,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-73,-28,-28,-61,-41,13,3,3,2,4,2,0,0,4,1,2,0,0,2,1,2,0,0,0,0,77.78,11.644444,4.961111,18.022222,0.0508,,3.512346,57.103009
HR,2020-03-22,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,61,0,,315,1,,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-79,-49,-57,-56,-44,11,3,3,2,4,2,0,0,4,1,2,0,0,2,1,2,0,0,0,0,77.78,3.227778,0.383333,5.938889,0.366889,,-4.604938,58.885835
HR,2020-03-23,ChIJ7ZXdCghBNBMRfxtm4STA86A,Q224,country/HRV,HR,Croatia,HR,HRV,0,67,0,,382,1,3159,,,,,,,4076246,1972572,2103674,1739182,2328318,685233,73.2,0.831,387321,404914,479988,544058,542154,581554,560437,358187,217633,60917594400,14868,0.723,214885,45.25,15.466667,56590,51019,5302,78.2,37.0,5.4,4.0,117.544,49.809,35.5,16.7,5.6,8.1224,2.9996,902.139648,98.994057,-73,-39,-52,-77,-58,22,3,3,2,4,2,2,2,4,1,2,0,0,2,1,2,0,0,0,0,96.3,0.755556,-3.205556,4.555556,0.127,10.16,-9.709877,47.569937
