location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SE,2022-03-21,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,922,14,5320,2478931,18303,18132415,6,9039,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-11,-1,31,-32,-17,4,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,1.755556,-4.816667,9.405556,0.0,-6.838889,53.399868
SE,2022-03-22,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1613,29,5320,2480544,18332,18137735,7,9046,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-10,-1,43,-29,-16,4,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,0.75,-6.294444,7.527778,0.0,-5.438889,63.726732
SE,2022-03-23,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1262,23,5320,2481806,18355,18143055,2,9048,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-9,-2,35,-30,-16,3,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,3.577778,-2.427778,11.122222,0.0762,-4.194444,57.098729
SE,2022-03-24,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1335,31,5320,2483141,18386,18148375,0,9048,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-6,1,34,-29,-15,3,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,5.205556,-1.644444,13.75,0.0,-1.927778,60.31915
SE,2022-03-25,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1151,22,5320,2484292,18408,18153695,5,9053,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-2,2,25,-28,-17,3,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,6.561111,-0.883333,13.061111,0.0,-1.861111,55.105332
SE,2022-03-26,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,508,23,5320,2484800,18431,18159015,1,9054,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,5,3,39,-18,4,0,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,2.333333,-1.194444,8.422222,0.0,-7.838889,47.047652
SE,2022-03-27,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,249,15,4202,2485049,18446,18163217,1,9055,2434,7807289,4949,7610137,116893,21107443,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-2,-1,20,-27,-2,1,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,3.05,-1.894444,7.927778,0.108857,-3.827778,60.758407
SE,2022-03-28,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,715,17,4202,2485764,18463,18167419,4,9059,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-10,-3,10,-32,-17,5,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,3.95,-2.005556,8.327778,0.108857,-6.022222,48.352139
SE,2022-03-29,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1103,14,4202,2486867,18477,18171621,1,9060,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-8,-1,21,-30,-16,4,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,-3.883333,-8.794444,1.066667,0.395111,-13.383333,48.098978
SE,2022-03-30,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1071,25,4202,2487938,18502,18175823,8,9068,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-7,-1,18,-30,-15,4,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,-4.011111,-10.666667,1.427778,0.0635,-12.027778,53.918399
SE,2022-03-31,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,796,17,4202,2488734,18519,18180025,0,9068,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-6,2,18,-30,-14,3,0,0,0,0,0,0,0,3,0,1,,,2,1,0,,0,0,5,19.44,-3.705556,-9.505556,1.533333,0.0,-8.805556,67.985985
SE,2022-04-01,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,756,16,4202,2489490,18535,18184227,2,9070,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-7,-2,14,-30,-17,3,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,-3.677778,-8.833333,1.35,0.508,-9.066667,66.421046
SE,2022-04-02,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,327,14,4202,2489817,18549,18188429,3,9073,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-1,1,41,-21,2,0,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,-2.044444,-10.833333,5.022222,0.127,-9.383333,57.326499
SE,2022-04-03,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,184,19,4051,2490001,18568,18192480,3,9076,2104,7809393,3958,7614095,92582,21200025,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-4,0,31,-28,-1,1,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,0.933333,-4.777778,5.505556,0.0,-6.655556,57.156517
SE,2022-04-04,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,206,24,4051,2490207,18592,18196531,4,9080,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-17,-6,-12,-34,-16,5,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,-1.7,-4.572222,2.561111,1.2065,-3.166667,89.780738
SE,2022-04-05,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,1035,19,4051,2491242,18611,18200582,5,9085,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-10,0,18,-29,-16,4,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,-3.655556,-7.561111,0.127778,3.499556,-10.844444,57.646213
SE,2022-04-06,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,815,14,4051,2492057,18625,18204633,3,9088,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-10,0,9,-30,-15,4,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,-2.033333,-8.811111,4.416667,0.0762,-11.672222,47.882432
SE,2022-04-07,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,862,13,4051,2492919,18638,18208684,5,9093,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-11,1,-5,-32,-15,4,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,-2.3,-8.677778,3.483333,0.0,-8.755556,61.577613
SE,2022-04-08,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,627,16,4051,2493546,18654,18212735,1,9094,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-13,-4,-7,-30,-18,6,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,-2.894444,-5.244444,-0.65,5.81025,-6.027778,79.228763
SE,2022-04-09,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,354,16,4051,2493900,18670,18216786,7,9101,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-2,5,10,-22,3,1,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,-0.666667,-5.155556,2.994444,1.68275,-4.327778,76.393079
SE,2022-04-10,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,192,18,3275,2494092,18688,18220061,2,9103,1818,7811211,3192,7617287,204278,21404303,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,1,5,32,-26,0,1,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,3.283333,-2.222222,7.788889,0.9144,-3.972222,59.179909
SE,2022-04-11,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,553,11,3275,2494645,18699,18223336,1,9104,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,2,9,52,-29,-22,4,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,2.4,-2.944444,7.172222,0.0,-6.9,50.397659
SE,2022-04-12,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,740,12,3275,2495385,18711,18226611,6,9110,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,4,13,74,-27,-22,3,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,2.033333,-3.677778,8.855556,0.0,-6.027778,55.493622
SE,2022-04-13,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,683,13,3275,2496068,18724,18229886,5,9115,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,4,17,46,-30,-24,3,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,1.922222,-2.338889,7.011111,0.0,-2.488889,73.131095
SE,2022-04-14,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,528,8,3275,2496596,18732,18233161,3,9118,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,7,26,62,-32,-35,5,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,2.411111,-1.05,6.355556,2.0955,0.472222,87.124359
SE,2022-04-15,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,311,7,3275,2496907,18739,18236436,2,9120,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-31,-16,124,-48,-79,15,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,3.488889,-3.338889,10.588889,0.3048,-4.727778,55.386382
SE,2022-04-16,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,138,7,3275,2497045,18746,18239711,4,9124,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-26,-10,124,-24,-13,-1,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,5.327778,-3.316667,12.983333,0.0,-3.772222,52.249008
SE,2022-04-17,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,118,13,3082,2497163,18759,18242793,2,9126,1445,7812656,2566,7619853,189190,21593493,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-11,-8,140,-23,-11,-3,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,7.2,-1.377778,16.133333,0.0,-2.027778,52.393082
SE,2022-04-18,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,145,11,3082,2497308,18770,18245875,1,9127,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-20,-9,148,-46,-80,14,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,8.2,-1.244444,17.644444,0.0,-1.922222,49.518476
SE,2022-04-19,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,465,7,3082,2497773,18777,18248957,3,9130,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-4,4,82,-25,-18,2,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,7.788889,-1.266667,16.755556,0.0,-0.094444,57.734385
SE,2022-04-20,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,667,11,3082,2498440,18788,18252039,4,9134,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-3,4,74,-25,-16,2,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,8.011111,-1.511111,16.772222,0.0,0.127778,57.677883
SE,2022-04-21,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,545,10,3082,2498985,18798,18255121,2,9136,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-2,6,72,-25,-15,2,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,8.072222,-1.055556,16.427778,0.0,-0.255556,55.914941
SE,2022-04-22,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,412,9,3082,2499397,18807,18258203,6,9142,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,-3,2,75,-24,-17,2,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,7.194444,-1.033333,14.683333,0.0,-0.994444,56.273272
SE,2022-04-23,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,213,14,3082,2499610,18821,18261285,2,9144,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,0,4,82,-14,5,-1,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,4.727778,-1.15,9.988889,0.0,-3.572222,54.988582
SE,2022-04-24,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,78,8,3118,2499688,18829,18264403,2,9146,1694,7814350,2816,7622669,216077,21809570,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,0,3,54,-22,2,0,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,3.905556,-2.55,9.811111,0.0,-4.305556,55.248019
SE,2022-04-25,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,387,6,3118,2500075,18835,18267521,1,9147,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,3,10,58,-24,-14,2,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,6.088889,-3.844444,14.077778,0.0,-3.016667,52.206647
SE,2022-04-26,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,453,9,3118,2500528,18844,18270639,1,9148,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,2,8,55,-22,-13,2,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,2.983333,-2.444444,9.016667,0.0,-6.916667,48.231263
SE,2022-04-27,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,428,4,3118,2500956,18848,18273757,1,9149,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,3,8,43,-23,-13,2,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,1.516667,-4.055556,7.338889,0.0254,-8.694444,46.743319
SE,2022-04-28,ChIJ8fA1bTmyXEYRYm-tjaLruCI,Q34,country/SWE,SE,Sweden,SE,SWE,0,372,10,3118,2501328,18858,18276875,1,9150,,,,,,,10230185,5142438,5087747,1264288,9021165,1608037,1608037,25.0,0.907,1223971,1155271,1338915,1330260,1294175,1286816,1114377,964267,522133,556025322000,54634,0.8,52822,61.0,15.0,447430,390507,31152,82.6,18.8,4.8,2.2,62.062,38.431,7.2,9.1,11.8164,3.984,5904.583984,887.612732,3,9,50,-22,-12,2,0,0,0,0,0,0,0,0,0,1,,,2,1,0,,0,0,5,11.11,4.316667,-3.072222,10.138889,0.0,-6.222222,46.370203
