location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
DK,2022-06-04,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,3181,3138678,6376,64540638,14,4814541,21,4777153,162,13169208,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,11,9,247,16,4,-5,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,13.488889,8.894444,18.894444,0.0,9.322222,76.003395
DK,2022-06-05,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,3974,3138678,6376,64544612,34,4814575,74,4777227,527,13169735,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,2,-8,286,19,-5,-5,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.722222,6.861111,20.933333,0.0,9.761111,72.344212
DK,2022-06-06,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1987,12,6523,3140665,6388,64551135,7,4814582,20,4777247,104,13169839,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-31,-17,166,-28,-81,15,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.461111,11.561111,18.194444,1.27,12.1,85.766457
DK,2022-06-07,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,906,4,5788,3141571,6392,64556923,44,4814626,87,4777334,526,13170365,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,20,18,108,-4,-11,0,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,12.483333,10.183333,15.905556,11.176,11.15,91.636681
DK,2022-06-08,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,912,3,6442,3142483,6395,64563365,79,4814705,148,4777482,1001,13171366,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,11,7,132,-9,-12,1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,13.238889,10.45,16.344444,3.20675,11.122222,87.066129
DK,2022-06-09,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,909,9,6002,3143392,6404,64569367,45,4814750,86,4777568,577,13171943,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,13,6,148,-8,-11,0,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.866667,12.416667,18.938889,0.5715,13.211111,89.864373
DK,2022-06-10,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,3734,3143392,6404,64573101,33,4814783,87,4777655,537,13172480,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,9,0,204,-2,-12,-1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,15.372222,11.966667,19.405556,2.794,12.0,80.375612
DK,2022-06-11,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,4969,3143392,6404,64578070,20,4814803,35,4777690,203,13172683,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,7,0,205,17,6,-4,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,15.405556,10.727778,21.016667,0.0,11.361111,76.89409
DK,2022-06-12,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2427,10,7356,3145819,6414,64585426,36,4814839,176,4777866,828,13173511,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,17,0,124,7,4,-1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.344444,10.311111,18.677778,0.60325,10.566667,78.090165
DK,2022-06-13,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1159,3,7186,3146978,6417,64592612,41,4814880,141,4778007,961,13174472,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,12,5,130,-7,-14,1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,12.661111,9.161111,16.611111,0.73025,8.366667,75.14749
DK,2022-06-14,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1205,2,7048,3148183,6419,64599660,32,4814912,82,4778089,546,13175018,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,14,7,163,-2,-12,1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.005556,10.227778,18.144444,0.7112,10.05,77.127358
DK,2022-06-15,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1222,2,6792,3149405,6421,64606452,69,4814981,147,4778236,1086,13176104,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,12,5,173,-3,-13,0,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,13.788889,9.688889,17.833333,0.0,9.872222,77.28456
DK,2022-06-16,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,7110,3149405,6421,64613562,49,4815030,77,4778313,664,13176768,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,14,7,218,-1,-13,0,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,15.205556,9.277778,20.122222,0.0,9.688889,69.684736
DK,2022-06-17,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1194,1,4783,3150599,6422,64618345,36,4815066,104,4778417,547,13177315,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,6,1,203,-3,-14,0,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,15.683333,10.255556,19.15,0.0,12.261111,80.131997
DK,2022-06-18,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,3232,7,5404,3153831,6429,64623749,6,4815072,20,4778437,137,13177452,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,5,1,219,18,5,-4,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,16.705556,12.727778,20.111111,0.225778,11.261111,70.321281
DK,2022-06-19,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2141,3,9481,3155972,6432,64633230,33,4815105,107,4778544,717,13178169,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,15,2,98,13,2,-1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,13.077778,9.572222,17.572222,2.032,9.366667,78.276281
DK,2022-06-20,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,8749,3155972,6432,64641979,31,4815136,118,4778662,943,13179112,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,12,5,137,-7,-15,1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,13.05,9.405556,16.766667,0.508,9.961111,81.559852
DK,2022-06-21,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1958,2,7934,3157930,6434,64649913,27,4815163,67,4778729,498,13179610,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,18,8,218,-1,-13,0,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.638889,9.933333,19.172222,2.6924,10.455556,76.074596
DK,2022-06-22,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1766,2,,3159696,6436,,52,4815215,164,4778893,1156,13180766,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,17,7,160,-5,-13,0,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.488889,11.255556,17.922222,0.0,11.322222,81.396458
DK,2022-06-23,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1452,2,,3161148,6438,,36,4815251,96,4778989,605,13181371,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,16,9,381,0,-13,-2,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,16.022222,10.461111,21.722222,0.0,12.594444,80.200741
DK,2022-06-24,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,,3161148,6438,,45,4815296,75,4779064,517,13181888,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,6,0,281,-5,-16,-1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,20.061111,12.633333,26.338889,0.0,14.222222,69.329031
DK,2022-06-25,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,,3161148,6438,,6,4815302,25,4779089,143,13182031,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,1,1,234,16,3,-4,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,19.744444,14.855556,25.338889,0.028222,15.877778,78.552423
DK,2022-06-26,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,3287,10,,3164435,6448,,23,4815325,47,4779136,578,13182609,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,18,1,202,13,2,-3,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,20.227778,15.122222,26.238889,0.03175,16.655556,80.023693
DK,2022-06-27,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2832,6,,3167267,6454,,43,4815368,79,4779215,972,13183581,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,11,4,159,-8,-23,3,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,15.177778,12.283333,21.033333,3.6195,14.033333,92.949792
DK,2022-06-28,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2333,9,,3169600,6463,,16,4815384,49,4779264,572,13184153,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,19,8,250,-1,-20,1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,16.366667,10.705556,21.411111,12.897556,12.061111,75.709273
DK,2022-06-29,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2166,6,,3171766,6469,,63,4815447,114,4779378,1006,13185159,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,16,5,259,-3,-22,1,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,17.627778,10.133333,22.677778,0.0,12.677778,72.909571
DK,2022-06-30,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,1790,2,,3173556,6471,,28,4815475,69,4779447,537,13185696,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,25,14,278,0,-23,0,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,19.3,12.044444,24.483333,0.0,13.633333,69.904839
DK,2022-07-01,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,,3173556,6471,,25,4815500,29,4779476,340,13186036,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,7,0,207,1,-29,2,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,16.872222,13.255556,22.055556,0.1905,15.077778,89.234396
DK,2022-07-02,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,,3173556,6471,,6,4815506,18,4779494,143,13186179,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,2,0,219,27,-4,-4,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,16.938889,12.066667,21.577778,0.5588,11.666667,71.160349
DK,2022-07-03,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,3935,16,,3177491,6487,,31,4815537,52,4779546,518,13186697,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,17,-1,175,19,-3,-3,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,17.605556,13.077778,22.794444,0.66675,13.938889,79.267776
DK,2022-07-04,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2901,7,,3180392,6494,,31,4815568,65,4779611,733,13187430,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,16,8,185,-11,-33,3,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,15.2,11.516667,19.577778,4.2545,12.194444,82.317566
DK,2022-07-05,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2774,5,,3183166,6499,,12,4815580,46,4779657,469,13187899,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,19,9,221,-9,-31,3,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.344444,10.666667,18.622222,1.87325,10.2,76.251987
DK,2022-07-06,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2672,6,,3185838,6505,,35,4815615,93,4779750,775,13188674,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,15,5,201,-13,-31,3,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,14.483333,9.85,18.894444,0.3175,10.111111,75.10232
DK,2022-07-07,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2414,5,,3188252,6510,,36,4815651,60,4779810,569,13189243,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,14,5,220,-12,-31,3,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,16.383333,12.666667,20.838889,4.79425,12.977778,80.326023
DK,2022-07-08,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,,3188252,6510,,25,4815676,47,4779857,330,13189573,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,3,-3,213,-14,-33,2,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,0,5,11.11,15.166667,11.533333,19.544444,0.141111,11.311111,77.805165
DK,2022-07-09,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,0,0,,3188252,6510,,3,4815679,6,4779863,53,13189626,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,-2,-2,163,10,-6,-3,,,,,,,,,,,,,,,,,,,,,14.411111,11.288889,17.055556,0.0635,9.822222,73.972564
DK,2022-07-10,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,5585,19,,3193837,6529,,31,4815710,39,4779902,470,13190096,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,17,-2,197,9,-6,-2,,,,,,,,,,,,,,,,,,,,,14.716667,9.6,19.922222,0.0,9.605556,71.465058
DK,2022-07-11,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2957,1,,3196794,6530,,19,4815729,49,4779951,554,13190650,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,19,7,330,-12,-43,3,,,,,,,,,,,,,,,,,,,,,16.166667,7.8,22.938889,0.0,10.433333,69.002613
DK,2022-07-12,ChIJ-1-U7rYnS0YRzZLgw9BDh1I,Q35,country/DNK,DK,Denmark,DK,DNK,0,2505,0,,3199299,6530,,23,4815752,33,4779984,352,13191002,5806081,2889073,2917008,698575,5119978,1333888,1333888,138.0,0.929,618216,683669,783879,681161,762648,797775,662929,552058,263746,355582262000,61360,0.774,50046,56.0,10.0,42920,33044,9295,81.0,19.1,8.3,3.6,82.426,51.652,13.2,11.3,2.5,10.3195,4.0099,5800.151367,796.851868,19,7,372,-10,-42,3,,,,,,,,,,,,,,,,,,,,,18.155556,12.083333,23.922222,0.0,13.533333,74.608728
