location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,current_hospitalized_patients,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
SI,2021-03-03,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1019,4,42,33016,193281,4137,10419,1781247,511,86,6582,135078,903,54683,7484,189723,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-38,-9,30,-26,-22,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,5.822222,-2.761111,16.661111,0.0,,-2.479167,55.987326
SI,2021-03-04,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,881,4,32,27036,194162,4141,10451,1808283,521,85,6736,141814,4666,59349,11399,201122,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-38,-7,15,-28,-22,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,7.772222,0.355556,15.577778,0.0,,-1.527778,51.128167
SI,2021-03-05,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,920,6,62,35195,195082,4147,10513,1843478,498,88,4599,146413,5780,65129,10378,211500,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-41,-7,-14,-33,-21,10,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,7.25,0.388889,15.216667,0.889,,1.479167,66.173133
SI,2021-03-06,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,382,3,17,9537,195464,4150,10530,1853015,510,89,1364,147777,596,65725,1959,213459,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-37,1,13,-26,-9,5,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,0.677778,-3.977778,5.127778,10.3886,27.94,-6.097222,58.807586
SI,2021-03-07,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,210,6,14,8937,195674,4156,10544,1861952,527,91,23025,143980,11546,62579,34571,206559,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-61,-84,51,-23,-15,4,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,0.361111,-6.422222,8.361111,0.0,,-5.951389,62.288553
SI,2021-03-08,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,748,7,63,52618,196422,4178,10607,1914570,506,90,1411,149190,396,66121,1807,215268,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-28,9,27,-21,-21,6,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,3.494444,-4.061111,11.327778,0.0,,-3.340278,59.677721
SI,2021-03-09,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,952,4,55,31063,197374,4182,10662,1945633,485,92,3693,152883,500,66621,4192,219460,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-38,-9,14,-23,-21,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,2.488889,-2.305556,7.9,0.0,,-4.277778,59.552406
SI,2021-03-10,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,860,10,51,31527,198234,4192,10713,1977160,483,90,4792,157675,4976,71597,9767,229227,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-37,-4,12,-24,-19,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,1.811111,-4.011111,8.994444,0.0,,-4.145833,63.974545
SI,2021-03-11,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,770,8,42,30669,199004,4200,10755,2007829,437,84,6269,163944,7932,79529,14198,243425,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-38,-7,-7,-27,-20,8,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,4.644444,-2.577778,10.527778,0.0508,,-1.118056,65.611623
SI,2021-03-12,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,847,3,48,34629,199851,4203,10803,2042458,436,84,8482,172426,5181,84710,13659,257084,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-40,-5,-28,-30,-19,10,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,8.283333,5.655556,10.833333,0.28575,,5.583333,81.984209
SI,2021-03-13,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,520,5,18,9743,200371,4208,10821,2052201,438,83,6444,178870,2261,86971,8705,265789,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-34,1,23,-23,-8,5,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,8.288889,3.772222,14.055556,6.801556,10.16,4.090278,73.854347
SI,2021-03-14,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,205,4,6,7910,200576,4212,10827,2060111,463,87,29531,173511,20961,83540,50492,257051,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-79,-89,-60,-52,-24,9,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,4.455556,0.872222,10.216667,1.693333,20.32,2.027778,83.018008
SI,2021-03-15,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,885,3,59,51951,201461,4223,10886,2112062,451,83,1343,180214,293,87264,1636,267426,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-33,-3,27,-23,-19,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,4.05,-0.627778,10.333333,13.2334,20.32,-1.270833,66.753518
SI,2021-03-16,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1112,7,48,30677,202573,4230,10934,2142739,444,83,280,180494,785,88049,1065,268491,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-35,-5,16,-22,-19,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,4.461111,-1.516667,10.466667,0.0,,-4.409722,52.018478
SI,2021-03-17,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,972,3,20,32789,203545,4233,10954,2175528,462,85,452,180946,5714,93763,6166,274657,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-36,-4,8,-23,-16,8,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,2.572222,-3.394444,9.316667,0.0,,-4.4375,59.721188
SI,2021-03-18,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,937,10,29,31066,204482,4243,10983,2206594,485,88,1678,182624,8438,102201,10114,284771,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-35,-1,-4,-25,-17,8,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,0.883333,-2.783333,6.722222,0.1016,,-3.284722,72.465276
SI,2021-03-19,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1030,6,71,40030,205512,4249,11054,2246624,458,88,2982,185606,4530,106731,7508,292279,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-35,0,8,-23,-16,8,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,0.827778,-4.855556,7.272222,0.1016,,-5.673611,60.924086
SI,2021-03-20,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,516,5,19,9692,206028,4254,11073,2256316,473,93,4066,189672,181,106912,4247,296526,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-37,3,-19,-31,-10,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,-0.188889,-4.816667,4.527778,0.084667,,-5.097222,68.399798
SI,2021-03-21,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,290,4,18,8333,206318,4258,11091,2264649,494,94,1,189673,1,106913,2,296528,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-62,-83,27,-25,-17,5,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,0.805556,-5.244444,5.905556,0.0762,,-8.034722,51.15631
SI,2021-03-22,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,981,9,50,52059,207299,4267,11141,2316708,507,96,1129,190802,9,106922,1138,297666,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-34,-4,5,-26,-17,8,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,3.522222,-2.377778,8.722222,0.0,,-4.854167,53.757857
SI,2021-03-23,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1288,9,52,34699,208587,4276,11193,2351407,500,99,4000,194802,316,107238,4316,301982,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-34,-5,23,-21,-17,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,5.172222,-1.761111,10.661111,0.0,,-4.4375,49.331544
SI,2021-03-24,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1164,4,55,34077,209751,4280,11248,2385484,501,106,7377,202179,2631,109869,10005,311987,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-33,-3,37,-21,-16,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,6.633333,-0.344444,13.95,0.0,,-2.145833,52.643682
SI,2021-03-25,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1032,10,30,33826,210783,4290,11278,2419310,500,108,11928,214107,2564,112433,14490,326477,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-29,6,38,-18,-16,6,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,6.894444,-2.055556,16.383333,0.0,,-0.791667,57.871715
SI,2021-03-26,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1253,3,62,38830,212036,4293,11340,2458140,497,107,13792,227899,2353,114786,16145,342622,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-33,-3,44,-20,-17,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,9.916667,0.594444,19.205556,0.0,,0.138889,49.961101
SI,2021-03-27,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,640,7,29,10041,212676,4300,11369,2468181,499,105,6807,234706,497,115283,7304,349926,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-34,4,13,-19,-9,5,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,9.55,3.811111,14.561111,0.0,,4.111111,67.246749
SI,2021-03-28,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,287,6,16,6393,212963,4306,11385,2474574,526,112,1258,235964,3,115286,1261,351187,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-69,-85,-16,-37,-20,7,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,7.5,3.016667,10.588889,0.6604,,3.284722,73.664834
SI,2021-03-29,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1081,15,61,52430,214044,4326,11446,2527004,515,105,1130,237094,7,115293,1137,352324,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-23,3,55,-18,-17,5,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,10.138889,1.494444,19.583333,0.3556,,2.548611,58.982581
SI,2021-03-30,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1558,7,66,31330,215602,4333,11512,2558334,500,111,7736,244830,323,115616,8059,360383,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-22,5,63,-14,-16,5,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,12.955556,4.061111,22.127778,0.0,,2.527778,48.967723
SI,2021-03-31,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1335,7,34,27456,216937,4340,11546,2585790,518,108,13423,258253,1331,116947,14753,375136,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-14,17,68,-11,-16,3,2,2,2,4,0,2,2,2,2,1,0,0,2,3,1,0,0,4,3,69.44,13.95,4.638889,23.244444,0.0,,3.916667,50.965536
SI,2021-04-01,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1169,9,53,23270,218106,4349,11599,2609060,515,118,16805,275058,2691,119638,19494,394630,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-47,-5,38,-36,-32,12,3,3,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,85.19,15.25,5.361111,25.35,0.0,,5.0625,50.411594
SI,2021-04-02,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1296,5,50,23901,219402,4354,11649,2632961,531,123,10139,285197,2125,121763,12263,406893,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-48,2,8,-43,-35,16,3,3,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,85.19,14.266667,7.361111,21.661111,0.889,,6.298611,57.706442
SI,2021-04-03,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,720,7,25,6839,220122,4361,11674,2639800,535,124,3102,288299,29,121792,3131,410024,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-56,-7,-16,-41,-26,11,3,3,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,85.19,7.183333,1.966667,10.861111,18.259778,10.16,2.694444,71.908218
SI,2021-04-04,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,283,7,23,2805,220405,4368,11697,2642605,557,126,1594,289893,2,121794,1596,411620,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-74,-86,23,-35,-24,4,3,3,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,85.19,4.538889,-0.95,9.866667,0.8636,,-2.4375,59.622637
SI,2021-04-05,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,293,7,23,5390,220698,4376,11720,2647995,573,132,1,289894,0,121794,1,411621,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-77,-87,124,-60,-84,27,3,3,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,85.19,6.372222,-2.405556,13.905556,0.0,,-1.381944,56.700442
SI,2021-04-06,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1189,3,60,34173,221887,4379,11780,2682168,581,131,2471,292365,369,122163,2840,414461,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-59,-21,-38,-51,-37,18,3,3,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,85.19,0.45,-4.683333,7.311111,6.237111,96.943333,-1.826389,82.392467
SI,2021-04-07,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1527,5,56,26150,223414,4384,11836,2708318,599,129,6150,298515,21,122184,6171,420632,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-53,-14,-18,-47,-34,16,3,2,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,81.48,-0.777778,-7.094444,5.366667,10.752667,86.36,-4.798611,72.196883
SI,2021-04-08,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1279,3,54,25762,224693,4387,11890,2734080,618,139,14759,313274,658,122842,15417,436049,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-47,-10,15,-40,-33,14,3,2,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,81.48,3.416667,-4.95,11.205556,0.0,67.945,-5.763889,50.255744
SI,2021-04-09,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,1250,12,67,30866,225943,4399,11957,2764946,605,141,18563,331837,1701,124543,20264,456313,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-47,-9,18,-39,-31,15,3,2,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,81.48,6.244444,-2.955556,13.511111,0.0,,-1.8125,55.119289
SI,2021-04-10,ChIJYYOWXuckZUcRZdTiJR5FQOc,Q215,country/SVN,SI,Slovenia,SI,SVN,0,548,7,43,10297,226491,4406,12000,2775243,615,139,9081,340918,131,124674,9211,465524,2080908,1038656,1042252,943292,1144654,102.9,0.88,213023,193538,216620,291897,303686,303649,276481,170981,111033,53990687600,26078,0.788,218657,46.0,15.0,20675,17680,2509,81.5,22.5,5.9,1.7,90.934,45.488,22.6,12.7,9.9745,3.0861,1920.28186,236.735565,-45,-2,23,-21,-9,6,3,2,2,4,1,2,2,2,2,1,0,0,2,3,1,0,0,4,3,81.48,10.022222,3.555556,15.633333,0.0,,1.159722,52.728899
