location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
SK,2021-03-16,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,2040,76,168756,344470,8814,21217441,15497,470033,3369,225110,18866,695143,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-49,-1,-6,-45,-33,12,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,71.3,-2.438889,-5.738889,0.916667,0.3048,1322.324,-7.044444,72.525551
SK,2021-03-17,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1679,80,190747,346149,8894,21408188,15706,485739,3879,228989,19585,714728,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-49,-2,-9,-47,-32,13,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,71.3,-3.316667,-5.377778,-0.605556,6.0452,1017.088571,-6.727778,78.326748
SK,2021-03-18,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1795,84,359309,347944,8978,21767497,16458,502197,3769,232758,20227,734955,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-48,2,-7,-45,-32,13,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,71.3,-5.655556,-9.655556,-2.338889,5.3594,1059.905714,-9.372222,76.297314
SK,2021-03-19,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,925,66,754329,348869,9044,22521826,13866,516063,6365,239123,20231,755186,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-49,5,-3,-47,-30,14,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,71.3,-7.394444,-11.422222,-2.538889,1.2446,1241.213333,-11.811111,71.744963
SK,2021-03-20,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,401,60,361257,349270,9104,22883083,19018,535081,1400,240523,20418,775604,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-55,-3,-6,-46,-7,7,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,74.07,-8.15,-12.127778,-3.75,0.2032,1085.668571,-11.511111,77.31896
SK,2021-03-21,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1281,86,233815,350551,9190,23116898,14281,549362,753,241276,15034,790638,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-59,-9,-11,-51,-11,7,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,74.07,-6.405556,-12.222222,-1.594444,2.257778,1083.128571,-10.561111,72.957964
SK,2021-03-22,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1977,71,183928,352528,9261,23300826,17992,567354,3336,244612,21328,811966,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-47,-1,-9,-45,-31,12,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,74.07,-5.522222,-7.838889,-2.683333,2.6416,1295.4,-10.155556,71.327932
SK,2021-03-23,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1654,52,161386,354182,9313,23462212,18407,585761,4577,249189,22984,834950,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-49,-2,-2,-44,-31,11,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,74.07,-3.316667,-7.461111,-0.705556,2.54,1322.07,-6.833333,77.939539
SK,2021-03-24,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1272,60,192615,355454,9373,23654827,18671,604432,4206,253395,22877,857827,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-48,-1,-2,-44,-31,13,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,74.07,-1.933333,-3.733333,0.0,9.525,1047.496,-3.644444,88.445024
SK,2021-03-25,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1531,53,364348,356985,9426,24019175,17256,621688,2876,256271,20132,877959,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-45,3,18,-42,-30,12,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,74.07,-1.122222,-5.422222,3.188889,2.2352,1033.78,-4.716667,76.842147
SK,2021-03-26,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,925,70,738555,357910,9496,24757730,17175,638863,1949,258220,19124,897083,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-45,5,37,-42,-29,13,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,74.07,1.655556,-4.938889,8.783333,0.0,1237.615,-3.983333,66.511506
SK,2021-03-27,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,205,46,355869,358115,9542,25113599,14984,474977,165,198612,15149,673589,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-49,1,33,-38,-4,5,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,3,74.07,3.788889,-2.666667,9.683333,0.0508,1196.975,-2.161111,66.445866
SK,2021-03-28,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1215,82,228973,359330,9624,25342572,9150,558110,1,221979,9151,780089,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-49,-3,36,-41,-7,5,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,-0.216667,-3.85,4.255556,2.921,1164.59,-6.522222,64.136315
SK,2021-03-29,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1855,95,189679,361185,9719,25532251,18809,681806,1344,259730,20153,941536,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-40,6,22,-39,-30,10,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,2.25,-4.383333,7.394444,0.4064,1510.453333,-2.333333,73.588242
SK,2021-03-30,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1304,71,230960,362489,9790,25763211,18768,700574,1879,261609,20647,962183,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-40,8,41,-38,-30,9,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,5.116667,2.172222,7.988889,3.302,1490.98,4.033333,93.038311
SK,2021-03-31,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1385,87,322496,363874,9877,26085707,20821,721395,1898,263507,22719,984902,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-34,22,71,-34,-30,8,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,8.677778,2.672222,15.833333,1.6002,1399.54,4.683333,76.773923
SK,2021-04-01,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,748,71,172372,364622,9948,26258079,20346,741741,1718,265225,22064,1006966,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-29,39,66,-35,-37,8,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,8.833333,2.983333,15.922222,0.2794,1317.413333,3.177778,68.177361
SK,2021-04-02,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,620,77,758212,365242,10025,27016291,4655,592856,102,208174,4757,801030,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-80,-82,55,-69,-79,31,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,2.227778,-1.888889,6.327778,6.4262,1350.433333,-0.516667,82.938442
SK,2021-04-03,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,158,69,168239,365400,10094,27184530,11283,559769,164,199537,11447,759306,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-50,28,-14,-49,-18,8,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,-1.855556,-4.538889,2.605556,1.2446,789.94,-5.066667,79.806233
SK,2021-04-04,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,333,62,111123,365733,10156,27295653,4096,407553,0,147496,4096,555049,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-74,-81,29,-56,-22,7,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,-3.122222,-6.411111,1.161111,5.207,860.044,-7.438889,73.551223
SK,2021-04-05,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1161,87,311570,366894,10243,27607223,369,323673,4,116778,373,440451,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-77,-80,119,-65,-81,24,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,0.327778,-7.188889,5.938889,0.0254,1015.365,-6.655556,60.708805
SK,2021-04-06,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1576,79,212714,368470,10322,27819937,16622,778539,3499,268994,20121,1047533,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-45,4,-1,-43,-35,11,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,-5.633333,-9.477778,0.316667,7.0358,723.476667,-9.344444,75.674187
SK,2021-04-07,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,923,89,159089,369393,10411,27979026,20739,799278,2222,271216,22961,1070494,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-46,0,-7,-42,-30,12,3,2,2,4,0,2,2,2,2,2,144430200,0,2,3,2,0,0,4,4,74.07,-6.427778,-10.705556,-1.227778,0.9144,733.213333,-10.155556,75.393101
SK,2021-04-08,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1080,76,285032,370473,10487,28264058,15256,814534,8120,279336,23376,1093870,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-46,2,-17,-43,-28,12,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,-5.355556,-9.011111,-1.411111,1.8034,756.92,-8.266667,80.412912
SK,2021-04-09,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,589,78,730809,371062,10565,28994867,16506,831040,9023,288359,25529,1119399,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-41,10,25,-39,-25,11,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,-1.622222,-9.355556,3.788889,3.5306,899.668,-8.177778,62.150015
SK,2021-04-10,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,106,65,355477,371168,10630,29350344,20288,723310,822,249271,21110,972581,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-40,5,64,-30,0,3,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,3.916667,-2.088889,9.594444,0.0,1045.21,-4.416667,55.838331
SK,2021-04-11,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,870,86,233403,372038,10716,29583747,19793,871121,1268,290449,21061,1161570,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-45,-1,34,-36,-7,4,3,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,74.07,4.177778,-0.911111,8.288889,0.0508,1319.953333,-1.2,69.603144
SK,2021-04-12,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,1069,82,183702,373107,10798,29767449,11847,882968,10451,300900,22298,1183868,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-36,6,32,-34,-26,8,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,72.22,6.183333,2.172222,10.094444,1.9812,1704.34,2.311111,77.970796
SK,2021-04-13,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,843,79,179087,373950,10877,29946536,9922,892890,11370,312270,21292,1205160,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-47,1,-26,-44,-28,11,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,72.22,-0.916667,-3.866667,4.505556,12.573,871.5375,-1.955556,92.824043
SK,2021-04-14,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,636,93,166237,374586,10970,30112773,10315,903205,11004,323274,21319,1226479,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-44,6,-13,-41,-27,11,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,72.22,-3.2,-4.677778,-0.955556,11.7094,1052.648571,-6.505556,79.024139
SK,2021-04-15,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,750,73,319491,375336,11043,30432264,11790,914995,12420,335694,24210,1250689,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-42,9,-15,-40,-26,11,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,72.22,-3.055556,-4.977778,-0.505556,3.6322,1079.862857,-5.005556,86.698116
SK,2021-04-16,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,638,63,726267,375974,11106,31158531,14258,929253,12022,347716,26280,1276969,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-43,10,-1,-41,-24,11,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,72.22,-1.555556,-4.811111,1.1,2.413,1078.411429,-3.588889,86.595255
SK,2021-04-17,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,93,66,366539,376067,11172,31525070,26395,955648,369,348085,26764,1303733,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-46,5,13,-38,-2,5,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,72.22,0.266667,-2.144444,2.988889,1.467556,1057.365714,-1.422222,88.869444
SK,2021-04-18,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,642,72,233604,376709,11244,31758674,12303,967951,96,348181,12399,1316132,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-47,-1,20,-38,-5,5,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,4,4,72.22,1.444444,-1.533333,5.283333,0.1524,1415.796,-0.777778,85.583153
SK,2021-04-19,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,764,60,184479,377473,11304,31943153,9479,977430,11693,359874,21172,1337304,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-17,14,1,-26,-24,7,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,3,4,67.59,2.033333,0.25,4.666667,3.3782,1431.544,1.111111,93.763555
SK,2021-04-20,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,677,53,156775,378150,11357,32099928,8177,985607,14237,374111,22414,1359718,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-20,15,38,-22,-23,6,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,3,4,67.59,2.772222,-0.333333,7.011111,5.1054,1804.67,0.25,84.317082
SK,2021-04-21,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,485,48,155887,378635,11405,32255815,7448,993055,13945,388056,21393,1381111,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-19,15,48,-22,-23,7,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,3,4,67.59,3.516667,-1.855556,8.733333,1.5494,1790.065,-0.094444,78.465421
SK,2021-04-22,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,841,53,323425,379476,11458,32579240,8906,1001961,13797,401853,22703,1403814,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-23,15,12,-27,-22,7,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,3,4,67.59,2.394444,-1.883333,8.177778,4.3942,1805.305,-1.155556,77.988276
SK,2021-04-23,ChIJf8Z8rrlgFEcRfTpysWdha80,Q214,country/SVK,SK,Slovakia,SK,SVK,0,435,37,704936,379911,11495,33284176,8138,1010099,14776,416629,22914,1426728,5450421,2661077,2789344,2523654,2930419,432508,111.8,0.844,584354,538465,682622,862769,834209,708297,685186,375006,179513,105870732800,19470,0.694,14296,49.0,20.0,49030,77.4,30.1,6.5,4.6,144.821,64.214,33.5,17.2,5.8,6.0671,3.4156,1186.136353,221.963882,-23,18,38,-23,-21,7,2,2,2,4,0,2,2,2,2,2,0,0,2,3,2,0,0,3,4,67.59,-0.294444,-3.838889,3.761111,1.651,1812.29,-5.1,72.273289
