location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
MD,2022-02-05,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1511,8,7053,468782,10776,0,,1408,1016441,10390,1963208,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-15,0,-17,-23,-20,-3,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,2.54321,-0.166667,6.450617,0.0,10.16,-3.04321,66.855225
MD,2022-02-06,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,2742,27,,471524,10803,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-12,-1,-7,-22,-20,-4,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,2.722222,-1.734568,7.833333,0.254,,-4.530864,58.931444
MD,2022-02-07,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,3024,34,,474548,10837,0,,85,1016526,733,1963941,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-12,-8,-18,-26,-13,-3,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,4.851852,0.524691,10.746914,0.381,,-3.277778,55.771643
MD,2022-02-08,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,2871,29,,477419,10866,0,,1865,1018391,11509,1975450,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-14,-3,-29,-28,-15,-2,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,1.67284,-0.549383,4.04321,5.30225,10.16,-1.487654,79.636022
MD,2022-02-09,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,2870,27,12006,480289,10893,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-8,5,-24,-23,-14,-4,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,2.685185,-1.333333,6.919753,0.53975,10.16,-0.697531,78.464213
MD,2022-02-10,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,2553,31,,482842,10924,0,,2273,1020664,13798,1989248,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-5,7,-11,-12,-13,-4,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,4.524691,-0.358025,10.228395,0.0635,,0.407407,74.74477
MD,2022-02-11,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1674,16,,484516,10940,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-7,7,-6,-14,-11,-4,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,5.006173,-1.537037,12.654321,0.0,,0.290123,71.765381
MD,2022-02-12,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1047,22,5041,485563,10962,0,,1184,1021848,7677,1996925,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-10,3,-17,-17,-17,-5,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,2.87037,-1.641975,6.759259,0.47625,,-1.654321,72.160882
MD,2022-02-13,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1720,20,,487283,10982,0,,561,1022409,2365,1999290,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-5,2,-5,-16,-16,-5,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,-0.117284,-6.04321,6.333333,0.0,,-4.746914,71.020549
MD,2022-02-14,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1616,27,10162,488899,11009,0,,1332,1023741,5932,2005222,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,2,3,-10,-11,-9,-5,2,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,47.22,-0.12963,-5.333333,6.530864,0.0,,-6.302469,63.174516
MD,2022-02-15,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1852,32,,490751,11041,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-5,6,-18,-12,-11,-4,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,-0.283951,-5.876543,4.907407,0.0,,-3.376543,79.672844
MD,2022-02-16,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1853,27,10102,492604,11068,0,,1385,1025126,12814,2018036,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,0,12,-12,-8,-10,-6,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,5.516667,0.777778,11.116667,0.0,,1.288889,74.385709
MD,2022-02-17,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1615,25,,494219,11093,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-2,7,-9,-9,-10,-5,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,8.716049,2.265432,15.333333,0.09525,,1.345679,59.995072
MD,2022-02-18,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,965,10,,495184,11103,0,,2608,1027734,5692,2023728,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-9,4,-15,-15,-9,-5,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,5.361111,0.772222,8.711111,0.79375,,-0.183333,67.521516
MD,2022-02-19,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,231,14,3509,495415,11117,0,,1611,1029345,7501,2031229,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-8,2,-9,-16,-14,-5,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,6.583333,-0.761111,13.016667,0.0,,-2.0,54.536779
MD,2022-02-20,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1561,19,8678,496976,11136,84435,1074332,0,,0,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-4,2,-3,-12,-12,-6,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,5.222222,0.598765,10.358025,0.0,,-2.783951,56.386354
MD,2022-02-21,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,970,21,,497946,11157,0,,1867,1031212,6995,2038224,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-5,-4,-8,-12,-7,-5,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,6.605556,-1.711111,14.522222,0.0,,-1.877778,54.940157
MD,2022-02-22,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1069,14,8795,499015,11171,0,,1392,1032604,5455,2043679,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-2,7,-13,-9,-8,-6,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,5.788889,1.833333,10.377778,0.254,,0.438889,69.287873
MD,2022-02-23,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,1129,14,7714,500144,11185,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,4,14,-7,-5,-11,-6,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,4.933333,-1.116667,11.1,0.0,,-1.95,61.27756
MD,2022-02-24,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,668,16,7364,500812,11201,0,,2838,1035442,10161,2053840,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-10,6,-14,-11,-7,-4,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,3.388889,-0.65,6.911111,0.381,,-0.55,75.443584
MD,2022-02-25,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,500,12,,501312,11213,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-12,4,-8,-18,-6,-3,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,3.388889,-4.098765,10.567901,0.0,,-3.055556,62.834746
MD,2022-02-26,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,488,3,3230,501800,11216,0,,1508,1036950,5652,2059492,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-15,-1,-11,-22,-7,-4,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,4.444444,0.382716,8.592593,0.0,,-2.555556,60.450683
MD,2022-02-27,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,586,12,4998,502386,11228,0,,479,1037429,2132,2061624,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-13,-2,-10,-22,-10,-3,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,2.240741,-2.253086,7.987654,0.0,,-5.253086,57.832672
MD,2022-02-28,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,570,14,7477,502956,11242,0,,1561,1038990,5381,2067005,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-11,-5,-17,-19,-6,-3,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,1.907407,-1.265432,5.154321,0.0,,-6.277778,54.709802
MD,2022-03-01,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,734,12,6729,503690,11254,0,,1075,1040065,3806,2070811,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-10,3,-20,-17,-7,-2,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,0.487654,-0.067901,1.58642,0.036286,,-4.166667,71.067628
MD,2022-03-02,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,617,15,5948,504307,11269,0,,875,1040940,3541,2074352,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-9,5,-23,-14,-8,-2,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,0.469136,-0.203704,1.567901,5.1435,26.67,-0.364198,94.14879
MD,2022-03-03,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,568,16,,504875,11285,0,,1105,1042045,4094,2078446,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-8,7,-14,-12,-6,-3,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,1.055556,-0.074074,2.592593,3.14325,27.093333,-0.074074,92.203346
MD,2022-03-04,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,518,7,4091,505393,11292,0,,934,1042979,3851,2082297,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-10,5,-13,-15,-4,0,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,1.919753,0.493827,5.080247,0.3175,30.48,-0.62963,83.292221
MD,2022-03-05,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,251,1,2711,505644,11293,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-11,3,-15,-17,-10,0,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,0.160494,-1.148148,2.265432,0.145143,10.16,-3.037037,79.228634
MD,2022-03-06,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,352,5,4834,505996,11298,6741,1081073,0,,0,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-6,4,-7,-16,-8,-1,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,0.308642,-1.623457,2.666667,0.0,10.16,-3.771605,74.211555
MD,2022-03-07,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,226,6,2961,506222,11304,0,,1175,1044154,4337,2086634,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,0,7,-10,-11,-30,3,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,-0.197531,-2.154321,2.308642,0.0,,-4.438272,73.123697
MD,2022-03-08,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,459,15,,506681,11319,0,,54,1044208,261,2086895,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-5,7,-10,-14,-60,10,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,-0.518519,-2.351852,4.104938,0.92075,10.16,-3.141975,82.456169
MD,2022-03-09,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,347,14,4983,507028,11333,0,,975,1045183,3426,2090321,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-9,6,-15,-11,-6,0,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,-2.154321,-4.67284,0.907407,0.98425,12.7,-5.771605,76.317983
MD,2022-03-10,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,571,6,,507599,11339,0,,984,1046167,3893,2094214,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-11,5,-13,-14,-4,3,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,-3.364198,-6.283951,-0.049383,0.0,10.16,-9.04321,64.83568
MD,2022-03-11,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,395,7,2822,507994,11346,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-20,-3,-20,-24,-3,6,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,-5.246914,-7.709877,-2.524691,0.1905,,-12.166667,58.494356
MD,2022-03-12,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,241,4,1689,508235,11350,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-15,0,-15,-24,1,5,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,-1.030864,-8.296296,5.388889,0.0,,-11.277778,45.766125
MD,2022-03-13,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,343,7,,508578,11357,2213,1083286,0,,0,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-16,-5,-18,-26,-6,6,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,0.919753,-2.753086,4.611111,0.09525,10.16,-4.814815,65.610052
MD,2022-03-14,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,339,11,,508917,11368,0,,2305,1048472,9155,2103369,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-11,-6,-6,-17,-2,4,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,0.740741,-3.518519,5.240741,0.0,,-5.067901,65.173415
MD,2022-03-15,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,450,5,4879,509367,11373,0,,1106,1049578,3848,2107217,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-5,4,0,-10,-3,3,0,1,2,4,0,0,0,1,1,1,,,2,3,1,,0,2,5,39.81,2.5,-6.635802,11.864198,0.0,,-6.351852,52.249257
MD,2022-03-16,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,467,5,,509834,11378,,,,,,,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-6,6,-12,-12,-3,2,0,1,0,0,0,0,0,0,1,1,,,2,3,1,,0,2,5,14.81,0.962963,-3.858025,5.055556,0.0,,-6.432099,57.908918
MD,2022-03-17,ChIJoWm3KDZ8yUARy6xT36wZgSU,Q217,country/MDA,MD,Moldova,MD,MDA,0,372,3,3814,510206,11381,0,,835,1050413,3264,2110481,4033963,1931953,2102010,1522135,1135502,504342,122.799,0.693,424058,419286,570833,773876,562808,521015,488289,184989,88809,11955435456,4498,0.58,58974,47.25,28.516667,33850,31217,2607,71.808,24.2,5.7,13.6,237.424,95.579,78.3,24.9,4.9235,3.2066,191.185776,83.424835,-9,1,-9,-14,-2,3,0,1,0,0,0,0,0,0,1,1,,,2,3,1,,0,2,5,14.81,-1.432099,-6.493827,3.58642,0.0,,-11.154321,47.774802
