location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
GR,2022-04-13,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,9484,62,,3349993,28437,77364430,552,7906252,877,7608094,10383,20662218,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,2,40,78,3,-4,0,1,2,2,3,1,2,1,1,2,2,,,2,3,1,,0,2,5,61.11,13.049383,5.746914,19.203704,0.0,,6.487654,64.594062
GR,2022-04-14,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,8403,0,,3358396,28437,,551,7906803,969,7609063,22522,20684740,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,5,45,79,7,-3,-1,1,2,2,3,1,2,1,1,2,2,,,2,3,1,,0,2,5,61.11,13.481481,6.512346,19.845679,0.0,,5.506173,58.91715
GR,2022-04-15,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,8150,131,,3366546,28568,,437,7907240,608,7609671,17015,20701755,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,0,40,71,11,-5,-1,1,2,2,3,1,2,1,1,2,2,,,2,3,1,,0,2,5,61.11,14.796296,7.006173,21.802469,0.0,,4.753086,51.279079
GR,2022-04-16,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5788,51,,3372334,28619,,438,7907678,884,7610555,18013,20719768,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-4,30,70,15,-2,-1,1,2,2,3,1,2,1,1,2,2,,,2,3,1,,0,2,5,61.11,15.493056,7.298611,22.333333,0.0,,6.006944,53.584845
GR,2022-04-17,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3953,64,,3376287,28683,77990894,15,7907693,16,7610571,193,20719961,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-8,142,31,10,3,2,1,2,2,3,1,2,1,1,2,2,,,2,3,1,,0,2,5,61.11,13.074074,11.814815,15.450617,0.677333,,8.993827,77.209449
GR,2022-04-18,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,10436,49,,3386723,28732,,463,7908156,762,7611333,21410,20741371,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,4,40,65,4,-14,2,1,2,2,3,1,2,1,1,2,2,,,2,3,1,,0,2,5,61.11,10.104938,8.444444,11.938272,9.948333,,7.240741,82.711351
GR,2022-04-19,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,7495,64,,3394218,28796,,403,7908559,738,7612071,24055,20765426,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,5,48,69,3,-14,1,1,2,2,3,1,2,1,1,2,2,,,2,3,1,,0,2,5,61.11,10.728395,7.320988,15.030864,1.016,,6.796296,77.016722
GR,2022-04-20,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,6951,43,,3401169,28839,,346,7908905,610,7612681,14498,20779924,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,17,60,106,11,-16,-2,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,13.407407,5.166667,19.277778,0.0,,6.623457,63.803622
GR,2022-04-21,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,7214,31,,3408383,28870,78799329,330,7909235,599,7613280,14756,20794680,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,19,75,118,15,-26,-1,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,14.345679,8.037037,20.240741,0.0,,7.938272,65.668994
GR,2022-04-22,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,4324,28,73217,3412707,28898,78872546,13,7909248,18,7613298,132,20794812,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,8,49,153,-4,-58,6,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,15.691358,10.222222,21.345679,0.0,,9.666667,68.095099
GR,2022-04-23,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,0,0,,3412707,28898,,13,7909261,17,7613315,66,20794878,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-9,43,121,-4,-26,1,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,16.58642,9.722222,23.888889,0.0,,10.185185,66.198405
GR,2022-04-24,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,8550,66,,3421257,28964,,5,7909266,2,7613317,13,20794891,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-16,33,113,-17,-39,-3,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,17.868056,9.986111,25.444444,0.0,,9.715278,59.076172
GR,2022-04-25,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5085,43,,3426342,29007,,5,7909271,3,7613320,33,20794924,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,6,-47,225,-3,-74,2,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,19.430556,11.388889,27.069444,0.0,,9.0625,51.777082
GR,2022-04-26,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,11798,46,,3438140,29053,,340,7909611,705,7614025,16212,20811136,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,6,41,111,9,-26,-1,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,18.530864,11.345679,26.104938,0.0,,8.061728,51.212784
GR,2022-04-27,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,7813,51,,3445953,29104,,348,7909959,948,7614973,15937,20827073,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,9,36,116,7,-18,0,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,18.131944,9.791667,26.354167,0.0,,8.784722,54.732037
GR,2022-04-28,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,7700,41,,3453653,29145,79660677,239,7910198,670,7615643,18619,20845692,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,8,41,109,6,-16,0,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,19.388889,11.401235,26.246914,0.0,,7.901235,48.451022
GR,2022-04-29,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,6718,39,,3460371,29184,,441,7910639,699,7616342,12586,20858278,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-1,38,84,5,-17,1,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,18.265432,14.62963,21.975309,0.0,,7.401235,50.914499
GR,2022-04-30,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5361,22,,3465732,29206,79914290,254,7910893,844,7617186,11135,20869413,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-3,36,86,18,-3,-2,1,2,2,3,1,2,0,1,2,2,,,2,3,0,,0,2,5,55.56,17.833333,14.018519,22.246914,0.0,,8.876543,56.883563
GR,2022-05-01,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,2877,30,,3468609,29236,,11,7910904,14,7617200,162,20869575,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,6,76,142,12,-8,-3,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,16.91358,12.635802,21.796296,0.0,,8.759259,59.445871
GR,2022-05-02,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,4659,44,,3473268,29280,,7,7910911,7,7617207,80,20869655,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-13,-46,105,-11,-69,10,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,14.54321,12.54321,16.5,2.836333,,10.17284,75.247472
GR,2022-05-03,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,8675,35,,3481943,29315,,340,7911251,592,7617799,8633,20878288,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,0,66,75,15,-2,-1,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,15.049383,9.87037,20.339506,0.084667,,9.382716,69.141099
GR,2022-05-04,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5650,31,,3487593,29346,80328232,238,7911489,555,7618354,11653,20889941,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,4,49,88,10,-2,-1,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,14.975309,10.938272,20.32716,0.072571,,10.067901,72.867936
GR,2022-05-05,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5599,34,,3493192,29380,,177,7911666,437,7618791,14656,20904597,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,7,46,96,12,-1,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,16.623457,9.32716,23.771605,0.0,,9.518519,63.140089
GR,2022-05-06,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5092,20,,3498284,29400,,183,7911849,400,7619191,10643,20915240,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,0,38,80,10,-3,-1,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,16.648148,9.759259,21.709877,0.0,,7.888889,57.428334
GR,2022-05-07,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3464,23,,3501748,29423,80579733,195,7912044,531,7619722,7387,20922627,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,0,28,83,16,2,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,16.919753,12.382716,21.728395,0.0,,6.888889,52.702491
GR,2022-05-08,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3132,25,,3504880,29448,,7,7912051,13,7619735,254,20922881,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,11,106,110,32,6,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,16.598765,12.08642,21.685185,0.0,,8.104938,58.021713
GR,2022-05-09,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,7115,27,,3511995,29475,,217,7912268,349,7620084,6514,20929395,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,8,37,121,15,-2,-1,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,18.240741,12.401235,24.012346,0.028222,,5.185185,43.897436
GR,2022-05-10,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5226,27,,3517221,29502,80897630,202,7912470,372,7620456,6392,20935787,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,3,41,92,11,-2,-1,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,17.597222,11.0,23.527778,0.0,,3.034722,39.432907
GR,2022-05-11,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5268,20,,3522489,29522,,234,7912704,367,7620823,6395,20942182,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,7,39,105,12,-2,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,18.666667,10.770833,25.333333,0.0,,4.326389,39.894292
GR,2022-05-12,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,4827,30,,3527316,29552,,217,7912921,450,7621273,8622,20950804,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,6,43,104,14,-1,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,20.180556,12.173611,26.791667,0.0,,7.416667,44.176887
GR,2022-05-13,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,4731,15,,3532047,29567,,155,7913076,321,7621594,5323,20956127,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,2,37,94,16,-2,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,19.736111,13.416667,25.826389,0.0,,8.694444,49.516464
GR,2022-05-14,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3543,11,,3535590,29578,,50,7913126,71,7621665,1338,20957465,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,-1,27,91,20,1,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,20.055556,13.194444,26.215278,0.0,,11.625,58.525914
GR,2022-05-15,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,311,28,,3535901,29606,81266282,3,7913129,6,7621671,172,20957637,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,5,76,134,37,1,-3,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,21.673611,13.673611,28.173611,0.0,,12.236111,55.234235
GR,2022-05-16,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,10046,24,,3545947,29630,,223,7913352,329,7622000,5959,20963596,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,9,39,132,20,-1,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,22.131944,15.743056,28.388889,0.0,,13.854167,59.805546
GR,2022-05-17,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,5120,20,,3551067,29650,,169,7913521,218,7622218,6128,20969724,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,4,38,99,15,-1,-2,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,22.555556,16.048611,28.993056,0.0,,13.875,58.495375
GR,2022-05-18,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,4381,23,,3555448,29673,81638554,226,7913747,312,7622530,5232,20974956,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,5,38,106,13,-3,-1,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,22.618056,15.256944,29.951389,0.0,,13.708333,57.223023
GR,2022-05-19,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,4131,16,,3559579,29689,,204,7913951,283,7622813,5894,20980850,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,4,42,91,13,-2,-1,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,16.104167,11.534722,19.694444,3.217333,,5.590278,50.041434
GR,2022-05-20,ChIJY2xxEcdKWxMRHS2a3HUXOjY,Q41,country/GRC,GR,Greece,GR,GRC,0,3774,21,,3563353,29710,,187,7914138,283,7623096,3925,20984775,10724599,5208293,5516306,2208848,8507474,3154152,3154152,82.5,0.865,994709,1088503,1121294,1375885,1608239,1500790,1278758,995987,760434,217962048000,20296,0.681,192307,38.5,23.0,131960,112653,18519,81.9,43.4,4.7,3.6,93.96,42.478,27.6,12.4,4.3,3.6331,5.4789,1516.587769,527.017395,2,38,96,19,-3,-1,1,2,1,0,0,0,0,0,2,2,,,2,3,0,,0,2,5,27.78,18.618056,12.652778,23.527778,0.0,,5.6875,43.202706
