location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
UA,2022-02-27,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,6667,181,,,4842143,106129,,,61652,15774300,10898,15153577,51538,31668577,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,1.34127,-1.730159,4.539683,0.0,,-3.97619,67.778746
UA,2022-02-28,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,6879,110,,,4849022,106239,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,0.230159,-2.666667,3.142857,0.0,,-4.761905,69.359612
UA,2022-03-01,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,6536,133,,,4855558,106372,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,0.212963,-0.935185,1.324074,0.423333,10.16,-1.601852,87.625151
UA,2022-03-02,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,6901,113,,,4862459,106485,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,0.768519,-0.037037,1.564815,3.979333,14.224,0.203704,96.014921
UA,2022-03-03,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,6370,98,,,4868829,106583,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,1.238095,0.166667,2.920635,1.233714,20.32,0.277778,93.346578
UA,2022-03-04,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,3431,56,,,4872260,106639,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,0.953704,-0.592593,2.935185,0.846667,20.32,-0.972222,87.267095
UA,2022-03-05,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2747,40,,,4875007,106679,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-0.868056,-1.756944,0.222222,2.31775,30.48,-3.375,83.524414
UA,2022-03-06,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,4332,60,,,4879339,106739,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-0.67284,-2.469136,1.012346,0.310444,28.575,-5.228395,71.487816
UA,2022-03-07,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,3022,45,,,4882361,106784,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-1.166667,-2.243056,0.631944,0.15875,74.93,-4.895833,76.082059
UA,2022-03-08,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,6112,115,,,4888473,106899,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-1.416667,-3.048611,1.902778,1.42875,23.876,-3.888889,83.449745
UA,2022-03-09,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,5858,86,,,4894331,106985,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-2.845679,-4.209877,-0.654321,0.677333,31.75,-5.728395,80.663951
UA,2022-03-10,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,5834,99,,,4900165,107084,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-5.826389,-7.895833,-3.506944,0.145143,30.48,-11.833333,63.127168
UA,2022-03-11,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,3987,66,,,4904152,107150,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-6.0625,-8.513889,-3.013889,0.15875,25.4,-11.701389,65.473415
UA,2022-03-12,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2256,34,,,4906408,107184,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-2.777778,-9.486111,2.972222,0.0,37.253333,-9.888889,58.20191
UA,2022-03-13,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,6120,85,,,4912528,107269,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-1.166667,-3.987654,1.024691,0.366889,18.288,-5.45679,73.344417
UA,2022-03-14,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,5229,71,,,4917757,107340,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-0.092593,-3.709877,3.12963,0.0,25.4,-4.839506,70.813351
UA,2022-03-15,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,5144,72,,,4922901,107412,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,2.438272,-2.876543,8.462963,0.0,10.16,-4.592593,60.028887
UA,2022-03-16,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,5131,65,,,4928032,107477,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,0,2,1,,0,3,5,63.89,-1.358025,-5.469136,2.901235,0.0,,-7.969136,61.119621
UA,2022-03-17,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,4763,61,,,4932795,107538,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,-2.919753,-7.345679,1.17284,0.0,,-10.117284,58.044151
UA,2022-03-18,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2239,33,,,4935034,107571,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,-3.166667,-7.061728,0.759259,0.0,,-9.308642,63.052046
UA,2022-03-19,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,1731,26,,,4936765,107597,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,-0.685185,-7.074074,5.104938,0.0,,-9.845679,50.457316
UA,2022-03-20,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,4442,63,,,4941207,107660,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,1.432099,-4.561728,7.444444,0.0,,-7.716049,51.071813
UA,2022-03-21,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,4221,64,,,4945428,107724,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,5.395833,-2.701389,13.104167,0.0,,-2.826389,55.783901
UA,2022-03-22,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,3855,55,,,4949283,107779,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,7.425926,1.098765,13.617284,0.0,,-2.030864,51.776208
UA,2022-03-23,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,3630,32,,,4952913,107811,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,7.561728,-1.660494,14.91358,0.0,,-3.617284,45.398394
UA,2022-03-24,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,3406,28,,,4956319,107839,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,7.401235,0.901235,14.067901,0.127,,-3.5,46.547251
UA,2022-03-25,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,1527,11,,,4957846,107850,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,6.0,0.0,11.246914,0.112889,,-2.592593,54.60472
UA,2022-03-26,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,1236,11,,,4959082,107861,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,8.729167,0.770833,16.361111,0.1905,,-0.430556,52.788719
UA,2022-03-27,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2635,33,,,4961717,107894,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,2.419753,-0.444444,5.123457,0.536222,,-6.481481,52.728781
UA,2022-03-28,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2525,24,,,4964242,107918,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,6.0,-2.87037,12.833333,0.0,,-7.074074,39.270493
UA,2022-03-29,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2558,39,,,4966800,107957,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,11.85,5.472222,18.972222,0.1016,,-0.538889,43.145814
UA,2022-03-30,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2081,23,,,4968881,107980,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,9.759259,4.802469,16.061728,0.564444,,3.716049,67.033696
UA,2022-03-31,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2915,27,,,4971796,108007,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,12.255556,5.572222,19.327778,0.141111,,4.8,60.915513
UA,2022-04-01,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,1185,8,,,4972981,108015,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,14.666667,8.805556,20.711111,0.9398,,6.561111,60.409243
UA,2022-04-02,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,757,4,,,4973738,108019,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,9.858025,5.944444,14.697531,6.688667,,5.537037,75.725086
UA,2022-04-03,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2099,22,,,4975837,108041,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,3.432099,1.62963,4.950617,2.314222,,0.777778,82.854051
UA,2022-04-04,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2161,35,,,4977998,108076,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,3.061111,-0.361111,6.244444,0.5334,10.16,-4.627778,57.209955
UA,2022-04-05,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2226,22,,,4980224,108098,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,5.572222,-0.533333,10.122222,0.0254,,-2.894444,54.795872
UA,2022-04-06,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2025,20,,,4982249,108118,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,10.588889,4.25,16.311111,0.0,,1.522222,53.9558
UA,2022-04-07,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2217,14,,,4984466,108132,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,11.605556,4.394444,18.683333,0.0,,1.577778,50.814573
UA,2022-04-08,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,267,3,,,4984733,108135,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,9.67284,4.771605,16.753086,1.636889,,3.814815,67.189075
UA,2022-04-09,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,417,4,,,4985150,108139,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,12.983333,3.438889,20.705556,0.1778,,4.244444,56.279312
UA,2022-04-10,ChIJjw5wVMHZ0UAREED2iIQGAQA,Q212,country/UKR,UA,Ukraine,UA,UKR,0,2135,28,,,4987285,108167,,,,,,,,,43733759,20263148,23470611,13549456,30835699,2973335,5415973,75.492,0.747,4589511,4383517,4898491,7208958,6406404,5906737,5539856,2983430,1816855,153781069118,3659,0.647,60199,49.0,32.0,603550,553950,32160,71.582683,28.9,6.1,7.5,70.7,24.7,177.40889,92.814873,,,,,,,3,1,2,3,2,1,2,3,1,1,,,2,2,1,,0,3,5,75.0,9.055556,6.188889,13.0,4.3688,,5.488889,79.287293
