location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_hospitalized_patients,cumulative_hospitalized_patients,new_intensive_care_patients,cumulative_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,new_intensive_care_patients_male,new_intensive_care_patients_female,cumulative_intensive_care_patients_male,cumulative_intensive_care_patients_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
ES,2022-05-27,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,11618,44,12396027,106617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-11,10,37,-4,-10,-2,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,22.388889,12.777778,30.077778,0.0,,3.727778,30.016464
ES,2022-05-28,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,11900,42,12407927,106659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-20,1,36,-1,-4,-4,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,23.616667,14.683333,31.238889,0.0,,4.594444,29.377569
ES,2022-05-29,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,5042,38,12412969,106697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-17,19,25,-1,-1,-3,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,22.511111,14.716667,29.238889,0.0,,5.827778,34.240697
ES,2022-05-30,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,4598,36,12417567,106733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-11,11,33,-4,-13,1,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,17.975309,13.530864,21.808642,0.028222,,7.919753,52.858125
ES,2022-05-31,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,14955,47,12432522,106780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-11,11,30,-1,-11,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,20.283951,10.740741,27.851852,0.0,,6.098765,40.167517
ES,2022-06-01,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,13264,41,12445786,106821,,,,,6473,41238389,15695,40512373,80764,94815730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-10,16,29,-2,-10,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,21.688889,14.8,26.888889,0.0,,6.177778,37.264634
ES,2022-06-02,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,13432,59,12459218,106880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-9,15,30,-2,-10,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,20.544444,13.655556,26.672222,0.0,,8.372222,46.18039
ES,2022-06-03,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,12421,36,12471639,106916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-12,11,33,-4,-11,-2,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,20.283333,14.15,25.833333,0.0762,,6.955556,42.481622
ES,2022-06-04,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,11871,38,12483510,106954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-16,3,38,0,-4,-4,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,19.427778,12.205556,25.25,0.0,,6.066667,42.263672
ES,2022-06-05,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,4843,34,12488353,106988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-15,24,30,-1,-1,-4,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,20.75,11.644444,27.672222,0.0,,6.233333,39.714146
ES,2022-06-06,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,4352,36,12492705,107024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-10,6,47,-7,-23,1,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,22.3,13.405556,29.133333,0.0,,5.422222,34.079535
ES,2022-06-07,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,13665,32,12506370,107056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-10,14,35,-1,-11,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,23.722222,14.572222,30.9,0.0,,7.511111,35.883859
ES,2022-06-08,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,14137,37,12520507,107093,,,,,6053,41244442,14717,40527090,85632,94901362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-10,15,29,-3,-11,1,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,21.661111,16.35,26.427778,0.0,,9.977778,49.024135
ES,2022-06-09,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,13185,36,12533692,107129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-8,12,37,-2,-13,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,24.127778,15.488889,31.438889,0.0,,9.938889,41.404403
ES,2022-06-10,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,11720,25,12545412,107154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-11,11,40,-3,-11,-2,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,27.211111,17.561111,34.455556,0.0,,4.983333,24.439398
ES,2022-06-11,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,10253,19,12555665,107173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-18,1,38,-1,-4,-3,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,27.866667,20.038889,35.055556,0.0,,9.05,31.090157
ES,2022-06-12,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,3779,66,12559444,107239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-19,21,21,-4,-1,-3,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,27.444444,20.555556,34.294444,0.3556,,6.355556,26.602842
ES,2022-06-13,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,2721,70,12562165,107309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-9,12,36,-2,-12,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,29.166667,19.62963,36.54321,0.0,,4.41358,21.031338
ES,2022-06-14,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,12562165,107309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-11,12,33,-2,-11,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,30.405556,21.666667,37.277778,0.0,,5.488889,20.993243
ES,2022-06-15,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,12562165,107309,,,,,5215,41249657,12156,40539246,86322,94987684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-9,14,33,-2,-12,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,30.15,21.75,37.783333,0.0,,6.727778,23.299356
ES,2022-06-16,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,12562165,107309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-9,10,34,-4,-16,1,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,29.338889,22.877778,37.105556,0.197556,,8.922222,28.487081
ES,2022-06-17,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,3848,210,12566013,107519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-13,10,35,-5,-14,-1,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,29.838889,20.572222,37.916667,0.3556,,7.827778,25.510998
ES,2022-06-18,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,12566013,107519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-20,1,35,-1,-4,-3,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,30.177778,21.994444,36.85,0.0,,5.655556,21.815899
ES,2022-06-19,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,12566013,107519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-17,29,22,-1,3,-4,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,21.283333,16.011111,26.077778,0.0,,7.844444,42.649627
ES,2022-06-20,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,12566013,107519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-7,14,36,-2,-14,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,20.633333,15.422222,25.088889,0.0,,7.461111,43.297949
ES,2022-06-21,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,48310,122,12614323,107641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-8,13,31,-1,-13,1,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,19.361111,11.116667,26.005556,0.0,,2.922222,33.969344
ES,2022-06-22,ChIJi7xhMnjjQgwR7KNoB5Qs7KY,Q29,country/ESP,ES,Spain,ES,ESP,0,0,0,12614323,107641,,,,,4653,41254310,11146,40550392,83862,95071546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46937060,23009259,23927801,9149372,37927409,6559041,12100168,93.1,0.876,4424389,4837889,4813442,6238063,7796721,6913603,5213631,3818438,2880884,1418587740000,30326,0.743,1311341,40.2,-3.5,505935,432138,69794,83.5,29.3,6.9,2.5,74.537,37.537,9.9,9.9,5.7295,3.8723,2506.464844,590.668274,-7,16,36,-2,-14,0,0,2,1,3,0,0,0,1,2,0,,,2,2,1,,0,2,5,29.17,17.733333,12.65,22.272222,0.0,,6.544444,48.628383
