location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
FI,2021-07-13,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,290,0,20491,98505,994,5679331,,,,,,,20,65,102,36,29,26,8,3,1,8407,13693,21165,18074,14770,11664,5799,2791,2142,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,136,154,52182,46323,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,16,26,379,-29,-52,4,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,20.766667,12.833333,26.077778,0.0,,13.016667,61.442583
FI,2021-07-14,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,383,0,15485,98888,994,5694816,,,,,,,18,78,152,50,38,31,14,2,0,8425,13771,21317,18124,14808,11695,5813,2793,2142,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,199,184,52381,46507,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,17,26,441,-27,-52,3,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,20.9,13.55,26.294444,0.0,,13.15,61.657974
FI,2021-07-15,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,324,0,16097,99212,994,5710913,,,,,,,16,84,125,29,32,25,10,0,3,8441,13855,21442,18153,14840,11720,5823,2793,2145,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,173,151,52554,46658,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,16,25,368,-29,-51,3,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,20.344444,11.761111,27.955556,0.508,,15.177778,72.415408
FI,2021-07-16,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,380,0,10955,99592,994,5721868,,,,,,,16,92,145,54,28,28,14,2,1,8457,13947,21587,18207,14868,11748,5837,2795,2146,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,225,155,52779,46813,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,10,15,356,-30,-50,2,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,16.894444,12.738889,20.355556,0.508,,9.061111,59.998291
FI,2021-07-17,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,384,0,10117,99976,994,5731985,,,,,,,23,90,118,67,46,27,11,2,0,8480,14037,21705,18274,14914,11775,5848,2797,2146,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,223,161,53002,46974,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,4,12,294,-18,4,-6,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,17.555556,11.505556,22.038889,0.0,,11.105556,66.01118
FI,2021-07-18,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,180,0,13499,100156,994,5745484,84100,3573415,185687,1553821,269787,5127236,11,36,56,29,19,23,4,2,0,8491,14073,21761,18303,14933,11798,5852,2799,2146,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,108,72,53110,47046,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,11,22,228,-20,7,-6,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,15.433333,10.116667,20.727778,12.573,,10.822222,74.10937
FI,2021-07-19,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,156,0,18337,100312,994,5763821,,,,,,,10,32,54,19,22,6,9,2,2,8501,14105,21815,18322,14955,11804,5861,2801,2148,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,82,74,53192,47120,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,21,27,321,-30,-53,4,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,14.488889,9.7,17.783333,0.3175,,8.272222,66.361042
FI,2021-07-20,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,461,2,23106,100773,996,5786927,,,,,,,19,96,153,84,53,37,15,2,2,8520,14201,21968,18406,15008,11841,5876,2803,2150,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,253,208,53445,47328,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,16,22,273,-31,-53,6,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,11.705556,6.288889,15.788889,2.0955,,6.205556,69.16719
FI,2021-07-21,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,453,0,20643,101226,996,5807570,,,,,,,32,80,148,88,45,40,13,4,3,8552,14281,22116,18494,15053,11881,5889,2807,2153,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,245,208,53690,47536,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,18,23,356,-29,-52,5,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,12.194444,5.877778,16.088889,1.016,,6.027778,66.200104
FI,2021-07-22,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,404,2,20756,101630,998,5828326,,,,,,,30,70,133,78,44,34,8,5,2,8582,14351,22249,18572,15097,11915,5897,2812,2155,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,211,193,53901,47729,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,13,20,305,-29,-52,5,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,13.427778,9.905556,16.655556,5.7912,,9.077778,75.544617
FI,2021-07-23,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,412,1,12882,102042,999,5841208,,,,,,,14,82,171,63,38,30,9,2,3,8596,14433,22420,18635,15135,11945,5906,2814,2158,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,222,190,54123,47919,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,7,13,305,-32,-51,4,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,11.694444,7.894444,15.222222,0.0508,,5.622222,66.430733
FI,2021-07-24,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,570,1,11498,102612,1000,5852706,,,,,,,37,110,206,97,66,32,17,4,1,8633,14543,22626,18732,15201,11977,5923,2818,2159,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,312,258,54435,48177,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,1,10,257,-19,6,-5,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,13.494444,6.577778,17.794444,0.0,,7.0,64.883772
FI,2021-07-25,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,360,2,14397,102972,1002,5867103,66518,3639933,206186,1760007,272704,5399940,23,68,113,69,42,29,9,3,4,8656,14611,22739,18801,15243,12006,5932,2821,2163,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,191,169,54626,48346,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,11,23,270,-21,11,-6,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,17.25,10.227778,21.788889,0.0,,11.494444,69.088724
FI,2021-07-26,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,267,1,19894,103239,1003,5886997,,,,,,,25,36,97,52,28,21,6,0,2,8681,14647,22836,18853,15271,12027,5938,2821,2165,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,127,140,54753,48486,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,17,27,397,-30,-52,3,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,19.183333,11.861111,25.083333,0.03175,,13.777778,71.221048
FI,2021-07-27,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,612,1,22411,103851,1004,5909408,,,,,,,53,98,193,106,75,61,21,3,2,8734,14745,23029,18959,15346,12088,5959,2824,2167,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,306,306,55059,48792,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,13,22,395,-29,-52,4,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,19.583333,11.644444,25.761111,0.0,,11.938889,61.525896
FI,2021-07-28,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,644,4,21922,104495,1008,5931330,,,,,,,34,113,207,106,78,64,35,4,3,8768,14858,23236,19065,15424,12152,5994,2828,2170,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,325,319,55384,49111,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,9,20,315,-33,-51,5,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,20.577778,11.177778,27.566667,0.5588,,12.055556,58.385653
FI,2021-07-29,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,765,0,20088,105260,1008,5951418,,,,,,,50,133,270,139,75,64,24,5,5,8818,14991,23506,19204,15499,12216,6018,2833,2175,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,417,348,55801,49459,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,11,19,251,-32,-50,6,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,18.133333,12.177778,24.966667,0.34925,,13.344444,73.960479
FI,2021-07-30,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,748,1,14779,106008,1009,5966197,,,,,,,40,121,269,144,95,51,11,9,8,8858,15112,23775,19348,15594,12267,6029,2842,2183,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,404,344,56205,49803,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,3,11,199,-36,-50,7,1,1,1,4,0,1,0,3,2,1,0,0,2,2,1,0,0,2,5,43.98,13.672222,10.011111,18.305556,9.7155,,12.506173,92.331894
FI,2021-07-31,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,794,0,11674,106802,1009,5977871,,,,,,,53,137,252,169,91,59,24,4,5,8911,15249,24027,19517,15685,12326,6053,2846,2188,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,430,364,56635,50167,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,1,9,212,-19,7,-4,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,14.222222,9.538889,18.05,0.479778,,11.988889,86.53354
FI,2021-08-01,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,519,3,15024,107321,1012,5992895,65228,3705161,208898,1968905,274126,5674066,40,94,148,107,75,38,10,4,3,8951,15343,24175,19624,15760,12364,6063,2850,2191,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,264,255,56899,50422,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,4,17,145,-25,8,-3,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,15.25,9.011111,21.472222,6.477,,12.844444,85.613893
FI,2021-08-02,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,345,3,20484,107666,1015,6013379,,,,,,,35,70,99,61,43,24,8,1,4,8986,15413,24274,19685,15803,12388,6071,2851,2195,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,191,154,57090,50576,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,17,25,224,-28,-45,5,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,14.783333,11.977778,17.716667,1.3335,,10.483333,75.584785
FI,2021-08-03,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,692,4,28467,108358,1019,6041846,,,,,,,55,103,192,141,117,50,21,6,7,9041,15516,24466,19826,15920,12438,6092,2857,2202,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,345,347,57435,50923,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,15,22,173,-29,-45,7,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,11.638889,8.35,15.455556,21.0185,,8.122222,80.178413
FI,2021-08-04,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,872,1,23358,109230,1020,6065204,,,,,,,68,159,226,184,128,65,32,1,9,9109,15675,24692,20010,16048,12503,6124,2858,2211,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,473,399,57908,51322,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,16,22,270,-26,-44,5,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,11.927778,8.838889,14.772222,8.9408,,7.05,72.770773
FI,2021-08-05,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,752,2,23384,109982,1022,6088588,,,,,,,60,128,217,165,91,59,23,2,7,9169,15803,24909,20175,16139,12562,6147,2860,2218,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,417,335,58325,51657,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,12,19,272,-27,-43,4,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,14.0,7.316667,20.122222,0.141111,,8.855556,71.282368
FI,2021-08-06,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,738,4,18039,110720,1026,6106627,,,,,,,55,117,249,132,86,72,17,7,3,9224,15920,25158,20307,16225,12634,6164,2867,2221,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,422,316,58747,51973,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,8,14,322,-25,-42,2,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,15.155556,6.361111,21.866667,0.0,,7.416667,60.077224
FI,2021-08-07,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,165,0,12946,110885,1026,6119573,,,,,,,8,26,44,52,25,7,3,0,0,9232,15946,25202,20359,16250,12641,6167,2867,2221,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,88,77,58835,52050,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,-4,7,169,-27,6,-2,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,17.127778,7.422222,22.527778,0.0,,7.288889,52.535637
FI,2021-08-08,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,1322,1,17552,112207,1027,6137125,65139,3770300,199510,2168415,264649,5938715,136,242,357,254,180,98,38,10,7,9368,16188,25559,20613,16430,12739,6205,2877,2228,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,727,595,59562,52645,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,8,20,148,-24,13,-3,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,14.794444,11.7,18.616667,1.397,,11.977778,83.414787
FI,2021-08-09,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,449,1,24458,112656,1028,6161583,,,,,,,42,87,118,90,63,36,8,5,0,9410,16275,25677,20703,16493,12775,6213,2882,2228,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,232,217,59794,52862,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,14,22,171,-26,-40,6,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,15.472222,13.227778,18.127778,4.826,,14.567901,94.174763
FI,2021-08-10,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,781,1,28335,113437,1029,6189918,,,,,,,74,155,223,132,114,55,22,3,3,9484,16430,25900,20835,16607,12830,6235,2885,2231,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,397,384,60191,53246,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,12,21,167,-26,-39,6,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,15.5,11.85,19.672222,9.325429,,14.314815,91.68144
FI,2021-08-11,ChIJ3fYyS9_KgUYREKh1PNZGAQA,Q33,country/FIN,FI,Finland,FI,FIN,0,844,1,25451,114281,1030,6215369,,,,,,,73,178,230,165,106,59,20,7,6,9557,16608,26130,21000,16713,12889,6255,2892,2237,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,434,410,60625,53656,5517919,2723290,2794629,803426,4716888,1292232,1292232,18.1,0.883,576696,601705,675248,706147,657943,732782,724769,539919,302710,276654540000,50150,0.814,54224,65.0,27.0,338450,289666,20052,81.8,20.4,5.6,1.4,89.21,44.026,7.2,10.2,4.4,14.7374,3.8118,4205.742676,850.713318,10,20,219,-22,-37,4,1,1,1,4,0,1,0,2,2,1,0,0,2,2,2,0,0,1,5,38.43,15.983333,10.55,20.6,0.677333,,13.05,82.791533
