location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AL,2020-02-16,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,,0,0,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,7.633333,1.138889,14.694444,0.0,,-0.694444,56.447636
AL,2020-02-17,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,,0,0,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,7.32716,0.469136,15.290123,0.0,,2.425926,71.202001
AL,2020-02-18,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,,0,0,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,8.861111,1.172222,16.061111,0.0,,2.216667,65.750123
AL,2020-02-19,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,,0,0,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,9.788889,4.733333,14.994444,0.0,,4.455556,70.050696
AL,2020-02-20,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,,0,0,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,6.983333,4.05,10.727778,7.168444,10.16,1.238889,68.319785
AL,2020-02-21,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,,0,0,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,5.627778,-0.838889,11.672222,0.9906,,-3.844444,51.521484
AL,2020-02-22,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,,0,0,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,6.005556,0.705556,10.744444,0.254,20.32,-4.222222,49.217905
AL,2020-02-23,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,,0,0,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,6.511111,-1.2,13.783333,0.0,,-1.994444,55.382955
AL,2020-02-24,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,8,0,0,8,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.56,9.494444,1.788889,17.188889,0.0,,1.238889,57.710597
AL,2020-02-25,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,5,0,0,13,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1000000,0,1,0,8.33,11.538889,2.772222,18.377778,0.0,,3.977778,61.30108
AL,2020-02-26,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,4,0,0,17,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,12.685185,6.382716,17.04321,0.0,,4.944444,60.137988
AL,2020-02-27,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,1,0,0,18,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,6.711111,3.433333,10.894444,9.567333,180.34,2.261111,74.296503
AL,2020-02-28,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,8,0,0,26,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,6.58642,2.580247,10.111111,8.85825,,2.185185,73.975297
AL,2020-02-29,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,3,0,0,29,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,5.25,-1.15,11.305556,1.1176,,-4.016667,51.675845
AL,2020-03-01,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,2,0,0,31,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,8.372222,0.988889,14.761111,0.0,,0.427778,57.799197
AL,2020-03-02,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,5,0,0,36,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,14.709877,8.462963,19.666667,0.225778,,7.45679,62.39059
AL,2020-03-03,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,6,0,0,42,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,14.197531,10.135802,18.765432,1.36525,,7.37037,64.024919
AL,2020-03-04,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,8,0,0,50,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,8.981481,6.432099,12.216049,27.813,,6.067901,82.472974
AL,2020-03-05,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,3,0,0,53,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,8.744444,4.933333,13.188889,1.1684,,3.372222,69.541648
AL,2020-03-06,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,5,0,0,58,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,9.58642,3.506173,13.876543,1.87325,,4.62963,71.655637
AL,2020-03-07,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,2,0,1,2,0,59,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8.33,8.705556,7.122222,11.0,25.258889,,7.205556,90.517279
AL,2020-03-08,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,0,0,18,2,0,77,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,8.33,8.655556,6.094444,12.283333,20.856222,78.74,5.911111,83.213183
AL,2020-03-09,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,8,1,37,10,1,114,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,0,2,2,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,36.11,8.061111,4.8,11.761111,4.3942,50.8,4.316667,77.738146
AL,2020-03-10,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,5,0,43,15,1,157,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,0,2,2,0,0,0,1,0,0,0,0,2,1,1,0,0,1,0,41.67,9.290123,3.320988,14.253086,0.451556,,3.209877,66.191004
AL,2020-03-11,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,8,0,141,23,1,298,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,51.85,10.265432,5.12963,15.765432,0.0,,3.759259,64.351584
AL,2020-03-12,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,10,0,159,33,1,457,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,0,0,0,2,0,0,0,0,2,1,1,0,0,1,0,51.85,12.148148,5.055556,20.203704,0.0,,5.679012,64.741301
AL,2020-03-13,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,5,0,48,38,1,505,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,2,0,0,0,0,2,1,1,0,0,1,0,78.7,13.515873,7.285714,22.31746,0.0,,7.055556,65.437908
AL,2020-03-14,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,4,0,27,42,1,532,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,2,0,0,0,0,2,1,1,0,0,1,0,78.7,14.031746,8.777778,20.714286,0.0,,8.420635,69.627449
AL,2020-03-15,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,9,0,31,51,1,563,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,3,0,0,0,0,2,1,1,0,0,1,0,81.48,10.951389,7.534722,15.194444,7.329714,10.16,6.513889,75.225868
AL,2020-03-16,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,4,0,42,55,1,605,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,3,0,0,0,0,2,1,1,0,0,1,0,81.48,10.881944,4.798611,17.034722,0.6985,,-0.638889,45.87798
AL,2020-03-17,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,4,1,60,59,2,665,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,3,0,0,0,0,2,1,1,0,0,1,0,81.48,9.203704,1.314815,16.061728,0.0,,-2.148148,45.702445
AL,2020-03-18,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,5,0,32,64,2,697,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,3,0,0,0,0,2,1,1,0,0,1,0,81.48,11.666667,3.339506,19.04321,0.0,,0.969136,48.689822
AL,2020-03-19,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,6,0,35,70,2,732,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,3,1,0,17706949,0,2,1,1,25000000,0,1,0,81.48,11.549383,3.691358,17.858025,0.0,,-0.271605,46.00709
AL,2020-03-20,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,6,0,46,76,2,778,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,3,1,1,0,0,2,1,1,0,0,1,0,81.48,11.771605,3.549383,18.925926,0.0,,2.635802,55.085068
AL,2020-03-21,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,22,1,33,98,3,811,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,3,1,1,0,0,2,1,1,0,0,1,0,81.48,12.41358,4.246914,20.141975,0.0,,3.339506,55.319987
AL,2020-03-22,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,6,1,,104,4,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,3,1,1,0,0,2,1,1,0,0,1,0,81.48,13.1875,6.673611,19.215278,0.254,,5.506944,60.71127
AL,2020-03-23,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,19,1,,123,5,,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,6.117284,3.790123,9.17284,4.572,78.74,1.160494,73.139676
AL,2020-03-24,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,23,0,111,146,5,922,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,4.203704,0.382716,8.222222,1.87325,54.61,-1.259259,68.130067
AL,2020-03-25,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,28,1,103,174,6,1025,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,6.061728,-0.604938,11.024691,0.197556,50.8,0.265432,67.973552
AL,2020-03-26,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,12,2,102,186,8,1127,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,10.925926,6.425926,15.117284,0.28575,50.8,1.753086,56.355709
AL,2020-03-27,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,11,2,79,197,10,1206,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,9.407407,7.623457,11.91358,2.4765,40.64,5.302469,77.006052
AL,2020-03-28,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,15,0,111,212,10,1317,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,10.958333,6.305556,15.638889,1.487714,,6.083333,72.306934
AL,2020-03-29,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,11,1,90,223,11,1407,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,10.796296,5.981481,16.111111,1.68275,,5.635802,70.739678
AL,2020-03-30,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,20,2,145,243,13,1552,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,12.024691,4.45679,18.666667,0.0,,3.716049,57.444446
AL,2020-03-31,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,16,2,152,259,15,1704,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,11.265432,6.358025,16.561728,0.508,,3.944444,62.250449
AL,2020-04-01,ChIJLUwnvfM7RRMR7juY1onlfAc,Q222,country/ALB,AL,Albania,AL,ALB,0,18,1,96,277,16,1800,,,,,,,2862427,1429594,1432833,1106598,1747593,484624,99.6,0.764,319074,381542,474360,366807,339697,398271,315510,190753,52224,15278077446,5352,0.621,53292,41.0,20.0,28750,26686,1689,78.9,28.7,9.0,7.8,93.315,49.486,68.0,17.0,3.6495,1.2164,3,2,2,2,2,2,2,4,1,1,0,0,2,1,1,0,0,1,0,84.26,5.5,2.784722,9.784722,17.453429,60.96,3.319444,86.323535
