location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,current_intensive_care_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
RO,2022-03-15,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,4854,69,0,2798935,64450,2606660,,,0,,419,8077897,1208,16721182,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-16,12,0,-22,-12,3,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,3,5,13.89,-0.083333,-7.205556,7.783333,0.0,943.186667,-8.872222,53.473989
RO,2022-03-16,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,3913,68,0,2802848,64518,2606660,,,0,,419,8078316,1208,16722390,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-18,9,-15,-24,-12,4,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,0.011111,-3.516667,3.444444,1.016,459.74,-4.583333,72.003219
RO,2022-03-17,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,4033,63,0,2806881,64581,2606660,,,0,,419,8078735,1208,16723598,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-17,7,-13,-25,-10,4,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,-0.761111,-4.455556,3.811111,1.6764,490.22,-7.338889,63.455091
RO,2022-03-18,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,3749,44,0,2810630,64625,2606660,,,0,,419,8079154,1208,16724806,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-15,10,-11,-20,8,2,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,-2.483333,-8.255556,4.0,0.1016,1440.18,-12.094444,48.68423
RO,2022-03-19,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,3168,44,0,2813798,64669,2606660,,,0,,419,8079573,1208,16726014,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-14,4,-7,-18,-3,2,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,-3.05,-9.161111,3.222222,0.0,429.26,-11.427778,52.981464
RO,2022-03-20,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2241,16,0,2816039,64685,2606660,,,0,,419,8079992,1208,16727222,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-9,9,8,-16,-4,2,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,-2.683333,-9.794444,5.072222,0.1016,1409.7,-11.527778,50.928017
RO,2022-03-21,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2236,12,0,2818275,64697,2606660,,,0,,419,8080411,1208,16728430,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-19,4,-1,-24,-13,4,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,0.755556,-8.733333,9.35,0.0,1384.3,-9.238889,47.620365
RO,2022-03-22,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,5140,52,0,2823415,64749,2606660,,,0,,419,8080830,1208,16729638,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-18,7,-1,-24,-12,3,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,4.316667,-4.738889,13.8,0.0,1350.01,-6.083333,47.461043
RO,2022-03-23,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,4521,40,0,2827936,64789,2606660,,,0,,419,8081249,1208,16730846,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-14,9,8,-21,-11,2,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,4.783333,-4.0,14.65,0.0,1315.72,-6.811111,43.318833
RO,2022-03-24,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,4088,37,0,2832024,64826,2606660,,,0,,419,8081668,1208,16732054,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-15,6,10,-22,-11,2,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,6.522222,-4.127778,16.083333,0.0,1239.52,-7.816667,35.417425
RO,2022-03-25,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,3725,41,0,2835749,64867,2606660,,,0,,419,8082087,1208,16733262,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-12,12,-5,-18,5,1,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,2.577778,-4.016667,10.605556,0.0254,1234.44,-7.077778,49.778107
RO,2022-03-26,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,3100,28,0,2838849,64895,2606660,,,0,,419,8082506,1208,16734470,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-14,2,19,-14,-4,0,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,4.238889,-5.922222,13.177778,0.0,1200.15,-6.044444,47.394993
RO,2022-03-27,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1939,10,0,2840788,64905,2606660,,,0,,419,8082925,1208,16735678,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-6,10,38,-11,-4,0,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,7.833333,0.338889,14.072222,0.0,1160.78,-7.216667,34.140574
RO,2022-03-28,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1951,8,0,2842739,64913,2606660,,,0,,419,8083344,1208,16736886,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-18,4,13,-23,-14,3,0,0,0,0,0,0,0,1,2,1,,,2,3,2,,0,1,5,13.89,5.877778,-3.722222,15.955556,0.0,1104.9,-8.677778,34.582481
RO,2022-03-29,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,4276,45,0,2847015,64958,2606660,,,0,,419,8083763,1208,16738094,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-17,6,12,-23,-13,3,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,7.238889,-1.427778,17.611111,0.0,1050.29,-4.438889,43.526189
RO,2022-03-30,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,3583,36,0,2850598,64994,2606660,,,0,,419,8084182,1208,16739302,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-15,7,11,-21,-12,2,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,9.411111,0.666667,17.566667,0.0,990.6,-2.105556,44.770442
RO,2022-03-31,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2972,21,0,2853570,65015,2606660,,,0,,419,8084601,1208,16740510,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-17,5,2,-22,-10,3,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,9.777778,3.344444,15.316667,0.0254,30.48,2.755556,62.771294
RO,2022-04-01,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2921,27,0,2856491,65042,2606660,,,0,,419,8085020,1208,16741718,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-16,8,-6,-19,8,1,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,11.261111,6.938889,17.644444,3.2004,20.32,6.722222,74.648754
RO,2022-04-02,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2174,37,0,2858665,65079,2606660,,,0,,419,8085439,1208,16742926,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-15,5,-8,-18,-5,2,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,6.338889,2.75,10.805556,6.9088,10.16,4.694444,89.480742
RO,2022-04-03,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1429,11,0,2860094,65090,2606660,,,0,,419,8085858,1208,16744134,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-12,7,-6,-18,-7,3,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,0.65,-1.766667,5.566667,4.4958,10.16,-1.916667,83.14717
RO,2022-04-04,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1332,12,0,2861426,65102,2606660,,,0,,419,8086277,1208,16745342,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-20,3,-6,-25,-13,3,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,0.461111,-4.1,6.477778,1.9812,10.16,-4.555556,69.759148
RO,2022-04-05,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,3047,27,0,2864473,65129,2606660,,,0,,419,8086696,1208,16746550,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-16,9,5,-23,-12,2,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,4.233333,-5.416667,12.055556,0.3302,2019.3,-4.194444,54.48796
RO,2022-04-06,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2320,18,0,2866793,65147,2606660,,,0,,419,8087115,1208,16747758,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-11,11,20,-18,-11,1,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,8.983333,1.538889,16.955556,0.0,1940.56,0.761111,56.973719
RO,2022-04-07,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1984,23,0,2868777,65170,2606660,,,0,,419,8087534,1208,16748966,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-16,6,-6,-23,-11,3,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,7.65,0.961111,15.116667,0.3302,1910.08,2.272222,69.197581
RO,2022-04-08,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1709,9,0,2870486,65179,2606660,,,0,,419,8087953,1208,16750174,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-7,16,14,-12,9,-1,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,9.772222,3.561111,15.988889,0.381,1899.92,4.061111,68.028919
RO,2022-04-09,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1451,19,0,2871937,65198,2606660,,,0,,419,8088372,1208,16751382,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-7,10,24,-6,-2,-1,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,11.033333,3.638889,18.033333,0.0,1879.6,4.861111,66.062685
RO,2022-04-10,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,912,9,0,2872849,65207,2606660,,,0,,419,8088791,1208,16752590,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-12,10,-18,-21,-8,3,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,3.555556,0.416667,12.555556,6.8834,1060.45,2.472222,92.772673
RO,2022-04-11,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1026,3,0,2873875,65210,2606660,,,0,,419,8089210,1208,16753798,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-12,12,-1,-19,-12,2,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,2.411111,-1.227778,7.15,6.858,1085.85,-1.805556,74.589399
RO,2022-04-12,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,2067,39,0,2875942,65249,2606660,,,0,,419,8089629,1208,16755006,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-9,15,6,-18,-11,2,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,2.055556,-3.722222,8.416667,0.3302,1060.45,-3.955556,65.431707
RO,2022-04-13,ChIJw3aJlSb_sUARlLEEqJJP74Q,Q218,country/ROU,RO,Romania,RO,ROU,0,1602,36,0,2877544,65285,2606660,,,0,,419,8090048,1208,16756214,0,0,0,0,0,0,0,0,0,120747,215891,291352,482012,532422,439206,352080,226356,115512,00-09,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-,19414458,9500450,9914008,8887751,10468793,1812290,1812290,83.1,0.811,1986149,2092528,2143243,2718256,3061663,2475964,2547260,1482997,906398,241475766400,12390,0.601,90689,46.0,25.0,238400,219047,15594,75.3,29.7,6.9,6.1,171.82,73.319,59.3,21.4,7.3891,2.9807,555.104736,113.73011,-5,19,17,-14,-11,0,0,0,0,0,0,0,0,0,2,1,,,2,3,2,,0,1,5,11.11,4.377778,-4.294444,11.433333,0.0,1024.89,-4.522222,53.641099
