location_key,date,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_hospitalized_patients,cumulative_hospitalized_patients,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CH,2020-02-16,Q39,country/CHE,CH,Switzerland,CH,CHE,0,0,0,,0,0,,,,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,5.061728,0.179012,10.814815,0.028222,,-2.67284,61.225398
CH,2020-02-17,Q39,country/CHE,CH,Switzerland,CH,CHE,0,0,0,,0,0,,,,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,4.388889,-0.808642,10.679012,1.016,,0.320988,75.162715
CH,2020-02-18,Q39,country/CHE,CH,Switzerland,CH,CHE,0,0,0,,0,0,,,,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.351852,-2.067901,4.697531,6.059714,,-2.487654,75.991918
CH,2020-02-19,Q39,country/CHE,CH,Switzerland,CH,CHE,0,0,0,,0,0,,,,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.141975,-2.351852,3.203704,0.108857,,-3.277778,78.396791
CH,2020-02-20,Q39,country/CHE,CH,Switzerland,CH,CHE,0,0,0,,0,0,,,,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.234568,-3.462963,6.895062,4.6355,,-4.04321,68.729633
CH,2020-02-21,Q39,country/CHE,CH,Switzerland,CH,CHE,0,0,0,,0,0,,,,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.925926,-1.938272,5.506173,0.907143,,-2.234568,73.99326
CH,2020-02-22,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1,0,,1,0,,,,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,3.518519,-2.537037,10.376543,0.169333,,-3.487654,61.938456
CH,2020-02-23,Q39,country/CHE,CH,Switzerland,CH,CHE,0,0,0,,1,0,,,,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.611111,1.555556,12.950617,0.0,,0.888889,63.388505
CH,2020-02-24,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1,0,,1,0,0,5,5,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,8.314815,2.524691,13.290123,0.0,,0.938272,59.86857
CH,2020-02-25,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1,0,,2,0,0,4,9,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8.33,4.12963,-1.104938,9.876543,0.084667,,-2.345679,62.947048
CH,2020-02-26,Q39,country/CHE,CH,Switzerland,CH,CHE,0,10,0,,12,0,0,9,18,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8.33,-1.592593,-4.314815,3.061728,9.325429,,-4.82716,79.574171
CH,2020-02-27,Q39,country/CHE,CH,Switzerland,CH,CHE,0,10,0,,22,0,0,5,23,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,13.89,-1.376543,-6.253086,4.87037,8.926286,,-4.623457,78.945328
CH,2020-02-28,Q39,country/CHE,CH,Switzerland,CH,CHE,0,10,0,,32,0,0,5,28,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,19.44,0.148148,-4.512346,4.320988,10.8585,,-7.283951,57.94987
CH,2020-02-29,Q39,country/CHE,CH,Switzerland,CH,CHE,0,13,0,,45,0,0,14,42,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,19.44,4.62963,-0.518519,9.660494,0.326571,,-1.685185,64.393924
CH,2020-03-01,Q39,country/CHE,CH,Switzerland,CH,CHE,0,12,0,,57,0,0,10,52,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,19.44,3.45679,-0.240741,8.41358,9.506857,10.16,-0.080247,77.995229
CH,2020-03-02,Q39,country/CHE,CH,Switzerland,CH,CHE,0,30,0,,87,0,0,13,65,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,19.44,1.660494,-2.45679,6.203704,4.608286,,-2.567901,73.68126
CH,2020-03-03,Q39,country/CHE,CH,Switzerland,CH,CHE,0,33,0,,120,0,0,17,82,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,25.0,-0.209877,-3.469136,3.049383,13.208,20.32,-4.438272,74.135852
CH,2020-03-04,Q39,country/CHE,CH,Switzerland,CH,CHE,0,61,0,,181,0,0,13,95,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,25.0,0.141975,-3.574074,4.734568,0.907143,30.48,-4.419753,71.627759
CH,2020-03-05,Q39,country/CHE,CH,Switzerland,CH,CHE,0,62,2,,243,2,0,18,113,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,25.0,2.617284,-1.0,6.049383,0.544286,,0.555556,86.890202
CH,2020-03-06,Q39,country/CHE,CH,Switzerland,CH,CHE,0,73,0,,316,2,0,24,137,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,2,1,0,5335000,0,0,25.0,1.771605,-1.08642,4.185185,19.231429,,-2.790123,73.255144
CH,2020-03-07,Q39,country/CHE,CH,Switzerland,CH,CHE,0,49,0,,365,2,0,8,145,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,25.0,-0.401235,-3.345679,2.092593,3.265714,,-3.333333,81.272522
CH,2020-03-08,Q39,country/CHE,CH,Switzerland,CH,CHE,0,69,1,,434,3,0,18,163,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,25.0,0.796296,-5.382716,6.5,0.818444,,-5.5,62.960354
CH,2020-03-09,Q39,country/CHE,CH,Switzerland,CH,CHE,0,191,0,,625,3,0,29,192,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,25.0,0.845679,-2.45679,3.969136,3.120571,,-1.018519,87.632737
CH,2020-03-10,Q39,country/CHE,CH,Switzerland,CH,CHE,0,210,2,,835,5,0,42,234,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,25.0,1.04321,-3.561728,4.493827,4.572,20.32,-0.259259,91.030982
CH,2020-03-11,Q39,country/CHE,CH,Switzerland,CH,CHE,0,333,3,,1168,8,0,49,283,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,25.0,6.123457,2.006173,10.771605,12.47775,10.16,3.592593,84.315797
CH,2020-03-12,Q39,country/CHE,CH,Switzerland,CH,CHE,0,357,4,,1525,12,0,52,335,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,25.0,7.41358,0.802469,13.283951,0.290286,,2.580247,71.507398
CH,2020-03-13,Q39,country/CHE,CH,Switzerland,CH,CHE,0,431,3,,1956,15,0,58,393,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,3,0,0,16000000,0,2,1,1,0,0,0,0,33.33,2.981481,-0.777778,6.364198,8.309429,,-0.018519,81.542333
CH,2020-03-14,Q39,country/CHE,CH,Switzerland,CH,CHE,0,417,5,,2373,20,0,65,458,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,33.33,0.923611,-2.013889,4.083333,0.362857,,-1.798611,82.16187
CH,2020-03-15,Q39,country/CHE,CH,Switzerland,CH,CHE,0,326,8,,2699,28,0,56,514,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,0,0,2,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,33.33,3.131944,-3.430556,9.743056,0.0,,-4.368056,59.574089
CH,2020-03-16,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1060,7,,3759,35,0,120,634,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,0,2,1,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,44.44,5.561728,-0.512346,12.407407,0.0,,-2.253086,58.351393
CH,2020-03-17,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1082,12,,4841,47,0,98,732,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,0,0,0,0,2,1,1,0,0,0,0,73.15,6.62963,0.469136,13.419753,0.0,,0.716049,66.124065
CH,2020-03-18,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1206,8,,6047,55,0,113,845,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,0,0,0,0,2,1,1,0,0,0,0,73.15,7.444444,1.41358,13.919753,0.0,,1.796296,67.587396
CH,2020-03-19,Q39,country/CHE,CH,Switzerland,CH,CHE,0,834,14,,6881,69,0,110,955,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,0,1,0,0,2,1,1,0,0,0,0,73.15,7.598765,1.666667,14.246914,0.0,,2.08642,68.507255
CH,2020-03-20,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1139,21,,8020,90,0,143,1098,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,31643000000,0,2,1,1,354000000,0,0,0,73.15,6.660494,1.41358,11.67284,0.0,,2.679012,76.029449
CH,2020-03-21,Q39,country/CHE,CH,Switzerland,CH,CHE,0,690,19,,8710,109,0,119,1217,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,4.932099,0.759259,10.314815,2.794,,2.623457,85.150148
CH,2020-03-22,Q39,country/CHE,CH,Switzerland,CH,CHE,0,547,18,,9257,127,0,137,1354,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,1.888889,0.314815,3.259259,0.211667,,-1.493827,79.649602
CH,2020-03-23,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1462,23,,10719,150,0,166,1520,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,-0.209877,-3.055556,2.938272,0.169333,,-10.771605,56.409082
CH,2020-03-24,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1242,19,,11961,169,0,181,1701,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,-1.296296,-5.765432,3.67284,0.0,,-11.240741,50.620134
CH,2020-03-25,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1068,39,,13029,208,0,201,1902,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,-2.092593,-6.654321,1.679012,0.0,,-7.58642,66.273139
CH,2020-03-26,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1114,38,,14143,246,0,168,2070,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,-1.104938,-6.833333,4.296296,0.0,,-6.987654,64.734616
CH,2020-03-27,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1305,32,,15448,278,0,210,2280,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,2.185185,-4.123457,8.469136,0.0,,-2.987654,68.938612
CH,2020-03-28,Q39,country/CHE,CH,Switzerland,CH,CHE,0,722,57,,16170,335,0,125,2405,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,4.87037,-1.679012,11.098765,0.028222,,-0.358025,69.525086
CH,2020-03-29,Q39,country/CHE,CH,Switzerland,CH,CHE,0,432,45,,16602,380,0,123,2528,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,2.314815,-1.660494,6.783951,0.653143,,-0.611111,81.406806
CH,2020-03-30,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1307,58,,17909,438,0,167,2695,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,-1.308642,-2.580247,-0.08642,4.390571,,-3.623457,84.69401
CH,2020-03-31,Q39,country/CHE,CH,Switzerland,CH,CHE,0,1132,44,,19041,482,0,128,2823,,,,,,,8544527,4237121,4307406,2242404,6332428,1383092,1383092,213.6,0.93,868184,841274,1052733,1215196,1204432,1281878,931525,705653,443652,703082435360,81993,0.767,51701,46.798562,8.231973,41290,30190,7898,83.8,25.7,5.7,3.7,58.204,35.896,10.1,8.6,17.5357,4.2957,9956.259766,2882.037109,3,3,2,4,0,1,1,3,2,1,0,0,2,1,1,0,0,0,0,73.15,-0.728395,-4.962963,4.17284,1.27,,-9.191358,55.230115
