location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
AD,2022-04-18,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,40709,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,14.730159,10.595238,19.97619,0.0,,8.68254,67.74945
AD,2022-04-19,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,304,0,41013,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,11.777778,8.246032,16.746032,0.254,,9.111111,84.655426
AD,2022-04-20,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41013,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,10.031746,8.261905,12.420635,9.186333,,8.087302,87.767413
AD,2022-04-21,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41013,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,10.793651,8.706349,13.071429,14.774333,,9.039683,89.116718
AD,2022-04-22,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41013,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,13.571429,9.055556,18.436508,1.124857,,9.857143,78.30425
AD,2022-04-23,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41013,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,10.626984,6.396825,16.68254,0.0,,8.518519,84.974288
AD,2022-04-24,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41013,153,,16,57866,8,53414,162,152463,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,13.222222,9.119048,17.412698,17.126857,,9.253968,77.138716
AD,2022-04-25,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41013,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,13.269841,6.706349,19.015873,0.072571,,8.380952,72.419276
AD,2022-04-26,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41013,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,15.619048,6.388889,22.785714,0.036286,,8.039683,60.810018
AD,2022-04-27,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,336,0,41349,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,16.063492,9.761905,21.142857,0.0,,9.650794,66.130006
AD,2022-04-28,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41349,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,15.230159,12.492063,19.02381,0.290286,,12.412698,83.6091
AD,2022-04-29,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41349,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,17.746032,13.492063,22.468254,0.145143,,12.460317,71.669194
AD,2022-04-30,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41349,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,17.111111,13.81746,21.611111,0.036286,,10.952381,67.432389
AD,2022-05-01,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41349,153,,8,57874,13,53427,231,152694,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,16.142857,11.0,21.174603,0.072571,,9.619048,65.803927
AD,2022-05-02,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41349,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,15.126984,12.071429,19.404762,0.181429,,10.492063,74.291182
AD,2022-05-03,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,368,0,41717,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,14.714286,10.531746,20.412698,0.973667,,11.007937,78.657649
AD,2022-05-04,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41717,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,14.468254,10.642857,19.484127,3.894667,,11.388889,82.346279
AD,2022-05-05,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41717,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,15.079365,9.928571,20.357143,2.866571,,9.230159,68.92283
AD,2022-05-06,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41717,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,16.246032,11.492063,20.896825,0.254,,8.952381,62.382499
AD,2022-05-07,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41717,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,17.238095,11.357143,22.642857,0.036286,,9.857143,62.328536
AD,2022-05-08,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41717,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,18.47619,13.071429,24.349206,0.290286,,10.97619,62.009396
AD,2022-05-09,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41717,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,18.944444,10.714286,26.253968,0.217714,,10.611111,58.682058
AD,2022-05-10,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,41717,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,20.02381,10.769841,27.825397,0.0,,11.301587,57.649879
AD,2022-05-11,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,439,0,42156,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,20.698413,11.809524,27.571429,0.036286,,12.825397,61.168216
AD,2022-05-12,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42156,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,18.642857,14.087302,24.984127,0.072571,,13.761905,73.490424
AD,2022-05-13,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42156,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,19.904762,13.896825,25.706349,0.0,,14.357143,70.503427
AD,2022-05-14,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42156,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,22.031746,13.388889,29.484127,0.108857,,14.507937,62.549031
AD,2022-05-15,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42156,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,20.984127,15.65873,26.738095,0.0,,14.325397,65.900404
AD,2022-05-16,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42156,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,21.722222,14.253968,28.055556,0.0,,14.730159,64.654412
AD,2022-05-17,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,416,0,42572,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,23.206349,14.896825,30.071429,0.036286,,14.65873,59.30465
AD,2022-05-18,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42572,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,25.119048,17.15873,32.34127,0.0,,14.849206,53.146848
AD,2022-05-19,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42572,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,21.912698,18.269841,27.81746,0.0,,16.880952,73.308176
AD,2022-05-20,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42572,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,22.481481,17.351852,28.490741,0.0,,15.796296,66.582926
AD,2022-05-21,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42572,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,24.044444,16.922222,30.244444,0.0508,,16.822222,64.865141
AD,2022-05-22,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42572,153,,4,57878,15,53442,297,152991,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,23.6,17.011111,29.811111,0.0508,,16.433333,64.817756
AD,2022-05-23,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42572,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,2,,0,2,5,8.33,19.077778,16.611111,25.611111,0.1905,,13.866667,72.225303
AD,2022-05-24,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,322,0,42894,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,14.722222,12.122222,19.733333,0.127,,10.255556,75.150809
AD,2022-05-25,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42894,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,15.855556,11.455556,20.844444,7.2136,,9.233333,65.146319
AD,2022-05-26,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42894,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,16.933333,12.644444,20.5,0.0,,10.622222,66.946151
AD,2022-05-27,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42894,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,20.015873,14.214286,25.238095,0.072571,,12.055556,60.62168
AD,2022-05-28,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42894,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,20.944444,14.190476,27.111111,0.036286,,11.444444,55.325296
AD,2022-05-29,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42894,153,,2,57880,8,53450,81,153072,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,19.880952,12.119048,26.452381,0.0,,6.5,42.538416
AD,2022-05-30,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42894,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,18.690476,9.571429,26.119048,0.0,,9.293651,54.933609
AD,2022-05-31,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,42894,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,20.642857,14.02381,27.087302,1.415143,,11.873016,57.5714
AD,2022-06-01,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,173,0,43067,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,22.571429,15.02381,29.174603,0.0,,14.984127,63.041524
AD,2022-06-02,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,43067,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,21.444444,17.484127,26.611111,0.036286,,16.492063,73.534399
AD,2022-06-03,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,43067,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,23.198413,16.587302,29.944444,0.217714,,17.246032,69.409384
AD,2022-06-04,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,43067,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,21.34127,17.583333,26.333333,0.508,,17.880952,80.914281
AD,2022-06-05,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,43067,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,20.809524,16.801587,25.587302,2.104571,,15.238095,70.935705
AD,2022-06-06,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,43067,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,21.420635,14.166667,29.531746,0.084667,,15.325397,68.557674
AD,2022-06-07,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,157,0,43224,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,20.079365,16.261905,24.436508,3.011714,,14.547619,70.919176
AD,2022-06-08,ChIJlfCemC71pRIRkn_qeNc-yQc,Q228,country/AND,AD,Andorra,AD,AND,0,0,0,43224,153,,,,,,,,77265,58625,55581,9269,67873,164.394,0.858,9370,12022,10727,12394,21001,20720,14433,8657,4881,3154057987,40886,9407,42.558333,1.555278,470,33.5,7.7,2.7,4.0128,3.3333,4040.786621,1688.12146,0,0,0,0,0,0,0,0,0,0,,,2,3,1,,0,0,5,8.33,18.373016,13.888889,23.444444,0.0,,14.992063,81.249017
